index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
3992,Core Retail Sales_1,NZDJPY,3,0.5,444.9,306.7,[182.8 262.1],[127.7 179. ],[101.9 188.7],[58.7 92. ],[ 80.9 142.5],[ 69.  123.1],[22.5 46.2],[26.9 50. ],[20.6 40.8],[28.7 46.3],"(array([31.7, 49.5]),)","(array([33.3, 47.3]),)","(array([ 62.2, 129.5]),)","(array([37.2, 60.8]),)","(array([26.4, 54. ]),)","(array([17.7, 34.7]),)"
3993,Core Retail Sales_1.5,NZDJPY,2,0.88,537.3,437.9,[223.  314.3],[170.9 267. ],[121.5 213.1],[ 75.4 128.7],[101.5 184.1],[ 95.5 184.7],[40.1 75.6],[31.5 61.2],[38.9 74.5],[53.6 84.6],"(array([51. , 79.4]),)","(array([55.1, 78.3]),)","(array([ 62.2, 129.5]),)","(array([37.2, 60.8]),)","(array([26.4, 54. ]),)","(array([17.7, 34.7]),)"
3994,Core Retail Sales_2,NZDJPY,2,0.875,662.5,515.9,[268.8 393.7],[203.9 312. ],[156.5 283. ],[ 97.3 169.4],[112.3 200.4],[106.6 204. ],[54.8 99.2],[50.7 96.2],[ 54.4 101.1],[ 73.1 115.4],"(array([ 74.4, 105.6]),)","(array([ 78.4, 103.9]),)","(array([ 62.2, 129.5]),)","(array([37.2, 60.8]),)","(array([26.4, 54. ]),)","(array([17.7, 34.7]),)"
3995,Core Retail Sales_2.5,NZDJPY,2,0.95,716.0999999999999,550.4000000000001,[294.4 421.7],[224.8 325.6],[167.1 302.3],[ 98.2 169.6],[127.3 226.3],[126.6 221.2],[ 65.3 118.1],[ 59.8 108.6],[ 71.8 132.2],[104.8 160.9],"(array([ 87.5, 126.5]),)","(array([ 80.7, 122.6]),)","(array([ 62.2, 129.5]),)","(array([37.2, 60.8]),)","(array([26.4, 54. ]),)","(array([17.7, 34.7]),)"
3996,Core Retail Sales_3,NZDJPY,2,0.85,755.4000000000001,570.2,[314.1 441.3],[238.8 331.4],[175.1 311.1],[101.4 169.7],[139.  251.1],[137.4 229.7],[ 83.1 146.8],[ 82.2 138.1],[ 79.8 147.1],[113.1 175.4],"(array([ 98.1, 142.1]),)","(array([ 83.9, 128.8]),)","(array([ 63.5, 131.1]),)","(array([37.2, 60.8]),)","(array([26.9, 54.6]),)","(array([17.7, 34.7]),)"
3997,Core Retail Sales_3.5,NZDJPY,2,0.97,819.6,608.7,[339.3 480.3],[262.4 346.3],[182.8 320.8],[117.4 191.5],[156.5 291. ],[145.  240.3],[ 91.5 162.5],[101.2 168.9],[ 92.4 170.4],[116.1 181.9],"(array([106.5, 159.1]),)","(array([ 87.2, 133.3]),)","(array([ 64.6, 132.7]),)","(array([37.2, 60.8]),)","(array([27.1, 55.1]),)","(array([17.7, 34.7]),)"
3998,Core Retail Sales_4,NZDJPY,2,0.975,856.3,610.0999999999999,[351.9 504.4],[263.7 346.4],[189.8 332.5],[117.4 191.5],[162.2 307.7],[146.3 241.4],[ 96.7 171.7],[101.2 168.9],[101.5 187.1],[126.7 203.2],"(array([119.2, 176. ]),)","(array([ 97.9, 155.2]),)","(array([ 66. , 134.4]),)","(array([37.2, 60.8]),)","(array([27.7, 55.8]),)","(array([17.7, 34.7]),)"
3999,Credit Card Spending (YoY)_0.5,NZDJPY,3,0.83,345.4,295.0,[126.8 218.6],[129.3 165.7],[ 63.2 135.3],[ 75.6 122. ],[ 63.6 142.2],[ 53.7 101.2],[10.8 22.7],[13.1 25. ],[ 9.7 21.4],[12.1 25.8],"(array([18.8, 27.5]),)","(array([24. , 30.8]),)","(array([42.7, 77.9]),)","(array([40.9, 51.3]),)","(array([22.7, 42.9]),)","(array([19.9, 29.4]),)"
4000,Credit Card Spending (YoY)_1,NZDJPY,3,0.9366666666666666,442.9,369.8,[167.3 275.6],[160.  209.8],[ 84.7 174. ],[ 90.7 159.6],[ 82.6 176.8],[ 69.3 125. ],[23.5 45.9],[20.7 41.9],[21.3 43.6],[21.  43.5],"(array([35.2, 50.4]),)","(array([37. , 51.4]),)","(array([43. , 78.6]),)","(array([40.9, 51.3]),)","(array([22.7, 42.9]),)","(array([19.9, 29.4]),)"
4001,Credit Card Spending (YoY)_1.5,NZDJPY,3,0.8966666666666666,531.8,422.6,[196.5 335.3],[188.2 234.4],[100.2 219.6],[ 96.9 164.1],[ 96.3 201.4],[ 91.2 144.5],[36.9 70.9],[32.6 64.4],[34.7 67.4],[46.2 83.3],"(array([52. , 76.4]),)","(array([58.3, 78.9]),)","(array([42.5, 77.7]),)","(array([40.9, 51.3]),)","(array([22.4, 42.3]),)","(array([19.9, 29.4]),)"
4002,Credit Card Spending (YoY)_2,NZDJPY,3,0.5566666666666666,600.0,466.8,[220.9 379.1],[205.8 261. ],[113.7 246.5],[100.2 174.4],[107.2 227.1],[105.7 164.2],[52.  97.9],[37.3 75.6],[49.9 94.9],[ 76.9 120.5],"(array([ 70.5, 103.7]),)","(array([ 78.7, 106.6]),)","(array([42.1, 77.1]),)","(array([40.9, 51.3]),)","(array([22. , 41.6]),)","(array([19.9, 29.4]),)"
4003,Credit Card Spending (YoY)_2.5,NZDJPY,2,0.865,670.5,494.8,[249.5 421. ],[218.7 276.1],[128.1 268.3],[102.5 175.7],[121.4 261.5],[116.2 183.9],[ 70.3 127.5],[ 52.  101.4],[ 63.  118.6],[ 85.2 135.4],"(array([ 88.3, 128.1]),)","(array([ 86.3, 114.5]),)","(array([42.1, 77.1]),)","(array([40.9, 51.3]),)","(array([22. , 41.6]),)","(array([19.9, 29.4]),)"
4004,Credit Card Spending (YoY)_3,NZDJPY,3,0.56,731.7,545.4,[276.  455.7],[245.2 300.2],[144.1 291.4],[114.4 186.6],[131.9 280.8],[130.8 207.5],[ 90.5 156.3],[ 70.3 136.6],[ 80.3 146.6],[102.3 165. ],"(array([106.6, 150.7]),)","(array([112.5, 149.2]),)","(array([42.2, 77.3]),)","(array([40.9, 51.3]),)","(array([22.1, 41.7]),)","(array([19.9, 29.4]),)"
4005,Credit Card Spending (YoY)_3.5,NZDJPY,3,0.9166666666666666,805.6,609.3,[306.6 499. ],[275.  334.3],[161.4 317.8],[124.4 194.1],[145.2 305.4],[150.6 238.3],[111.9 188.4],[ 93.5 172.7],[ 89.9 165.9],[117.5 189.9],"(array([121.4, 172. ]),)","(array([121.7, 167.5]),)","(array([42.2, 77.3]),)","(array([40.9, 51.3]),)","(array([22.1, 41.7]),)","(array([19.9, 29.4]),)"
4006,Credit Card Spending (YoY)_4,NZDJPY,3,0.92,867.4000000000001,680.9000000000001,[330.2 537.2],[303.3 377.6],[173.4 338.1],[143.9 222.5],[156.7 327.8],[159.4 262.4],[129.7 216.8],[114.9 210.1],[105.7 193.2],[123.2 202. ],"(array([143.5, 203.7]),)","(array([148.7, 197.7]),)","(array([42.2, 77.3]),)","(array([40.9, 51.3]),)","(array([22.1, 41.7]),)","(array([19.9, 29.4]),)"
4007,Current Account_0.5,NZDJPY,2,0.8,247.7,288.8,[ 98.8 148.9],[107.2 181.6],[50. 89.],[ 55.5 103.6],[48.8 91.6],[ 51.7 106.1],[ 9.7 21.2],[12.2 22.6],[10.  21.8],[10.3 22.3],"(array([19.1, 27.7]),)","(array([19.2, 26. ]),)","(array([33.1, 52.4]),)","(array([26.7, 42.2]),)","(array([15.2, 28.6]),)","(array([11.9, 21.6]),)"
4008,Current Account_1,NZDJPY,3,0.9033333333333332,339.1,376.8,[136.5 202.6],[146.9 229.9],[ 68.8 130. ],[ 68.  129.5],[ 67.7 124.4],[ 78.9 156.1],[26.  48.3],[21.9 40.9],[24.8 47.9],[23.5 45.5],"(array([36.3, 52.4]),)","(array([31.6, 45.1]),)","(array([32.9, 52.2]),)","(array([26.7, 42.2]),)","(array([15.1, 28.8]),)","(array([11.8, 21.5]),)"
4009,Current Account_1.5,NZDJPY,3,0.9066666666666666,469.3,496.8,[185.3 284. ],[194.9 301.9],[ 93.4 185.5],[ 87.5 172.9],[ 92.  163.6],[107.4 182.5],[47.  80.5],[39.6 68.8],[44.9 81.1],[61.1 92.4],"(array([54.8, 78.8]),)","(array([46.7, 69.6]),)","(array([32.9, 52.2]),)","(array([26.7, 42.2]),)","(array([15.1, 28.8]),)","(array([11.8, 21.5]),)"
4010,Current Account_2,NZDJPY,2,0.915,586.0,611.9,[236.2 349.8],[245.1 366.8],[111.7 213.1],[ 92.  175.2],[124.5 220.4],[153.1 238.8],[ 62.3 104.9],[45.2 82.3],[ 66.8 114.2],[ 85.4 120.7],"(array([ 72.9, 103.9]),)","(array([73.6, 99.6]),)","(array([32.9, 52.2]),)","(array([26.7, 42.2]),)","(array([15.1, 28.8]),)","(array([11.8, 21.5]),)"
4011,Current Account_2.5,NZDJPY,2,0.81,655.1,714.0,[270.6 384.5],[288.7 425.3],[127.  234.4],[ 92.  175.2],[143.6 249.9],[196.7 306.7],[ 75.3 128.3],[45.2 82.3],[ 79.1 132.5],[ 95.3 137. ],"(array([ 89.2, 123.3]),)","(array([ 83.5, 116.7]),)","(array([32.8, 52.3]),)","(array([26.7, 42.2]),)","(array([15.1, 29. ]),)","(array([11.8, 21.5]),)"
4012,Current Account_3,NZDJPY,2,0.93,715.9000000000001,729.6,[298.6 417.3],[299.3 430.3],[145.4 270.3],[ 94.5 177. ],[153.2 263.8],[204.8 308.2],[ 90.9 155.2],[ 59.5 109.6],[ 94.8 156.9],[119.2 161.6],"(array([100.2, 145.2]),)","(array([ 80.7, 118. ]),)","(array([32.8, 52.3]),)","(array([26.7, 42.2]),)","(array([15.1, 29. ]),)","(array([11.8, 21.5]),)"
4013,Current Account_3.5,NZDJPY,2,0.95,767.9,775.6,[320.9 447. ],[322.  453.6],[154.4 285.7],[101.9 185.2],[166.6 280.6],[220.1 325.1],[102.9 178.7],[ 76.5 144. ],[118.8 189.2],[135.2 185.9],"(array([122.3, 172.2]),)","(array([103.5, 150.5]),)","(array([32.9, 52.6]),)","(array([26.7, 42.2]),)","(array([15.2, 29.2]),)","(array([11.8, 21.5]),)"
4014,Current Account_4,NZDJPY,3,0.6,795.7,796.9,[332.6 463.1],[332.4 464.5],[158.5 292. ],[105. 187.],[174.1 285.8],[227.4 329.3],[110.  188.6],[ 80.2 154.9],[137.1 215.1],[148.7 207.5],"(array([132., 185.]),)","(array([120.7, 166.4]),)","(array([32.9, 52.6]),)","(array([26.7, 42.2]),)","(array([15.2, 29.2]),)","(array([11.8, 21.5]),)"
4015,Current Account % of GDP_0.5,NZDJPY,2,0.74,249.8,288.8,[ 98.1 151.7],[107.2 181.6],[49.9 90.2],[ 55.5 103.6],[48.1 93.7],[ 51.7 106.1],[10.2 21.2],[12.2 22.6],[ 8.5 19.6],[10.3 22.3],"(array([18.2, 26.3]),)","(array([19.2, 26. ]),)","(array([30.3, 47.6]),)","(array([26.7, 42.2]),)","(array([14.7, 29.7]),)","(array([11.9, 21.6]),)"
4016,Current Account % of GDP_1,NZDJPY,2,0.83,338.9,376.8,[133.9 205. ],[146.9 229.9],[ 70.  134.6],[ 68.  129.5],[ 63.9 123.6],[ 78.9 156.1],[26.9 48.8],[21.9 40.9],[21.5 44.4],[23.5 45.5],"(array([36. , 51.7]),)","(array([31.6, 45.1]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4017,Current Account % of GDP_1.5,NZDJPY,3,0.8766666666666667,449.4,496.8,[172.4 277. ],[194.9 301.9],[ 91.  189.5],[ 87.5 172.9],[ 81.4 146.5],[107.4 182.5],[46.2 79.1],[39.6 68.8],[41.5 77.1],[61.1 92.4],"(array([48.6, 73.4]),)","(array([46.7, 69.6]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4018,Current Account % of GDP_2,NZDJPY,2,0.89,563.0,611.9,[221.9 341.1],[245.1 366.8],[105.9 208.4],[ 92.  175.2],[116.  205.2],[153.1 238.8],[ 61.6 102.2],[45.2 82.3],[ 70.1 117.2],[ 85.4 120.7],"(array([67.5, 99.6]),)","(array([73.6, 99.6]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4019,Current Account % of GDP_2.5,NZDJPY,2,0.725,646.0999999999999,714.0,[262.2 383.9],[288.7 425.3],[120.7 228.6],[ 92.  175.2],[141.5 243.1],[196.7 306.7],[ 75.2 126.4],[45.2 82.3],[ 86.6 138.8],[ 95.3 137. ],"(array([ 85.2, 120.6]),)","(array([ 83.5, 116.7]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4020,Current Account % of GDP_3,NZDJPY,2,0.91,701.4,729.6,[288.2 413.2],[299.3 430.3],[140.9 266.8],[ 94.5 177. ],[147.3 248.2],[204.8 308.2],[ 96.2 157.8],[ 59.5 109.6],[102.6 160.9],[119.2 161.6],"(array([ 88.7, 132.2]),)","(array([ 80.7, 118. ]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4021,Current Account % of GDP_3.5,NZDJPY,2,0.94,758.3,775.6,[312.8 445.5],[322.  453.6],[155.7 288.6],[101.9 185.2],[157.1 262.9],[220.1 325.1],[112.  185.7],[ 76.5 144. ],[124.  187.9],[135.2 185.9],"(array([110.9, 158.4]),)","(array([103.5, 150.5]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4022,Current Account % of GDP_4,NZDJPY,3,0.6066666666666667,788.2,796.9,[325.6 462.6],[332.4 464.5],[159.7 296.3],[105. 187.],[165.9 269.1],[227.4 329.3],[114.1 190.7],[ 80.2 154.9],[142.5 212.4],[148.7 207.5],"(array([120.6, 171.6]),)","(array([120.7, 166.4]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4023,Current Account (YoY)_0.5,NZDJPY,2,0.74,249.8,288.8,[ 98.1 151.7],[107.2 181.6],[49.9 90.2],[ 55.5 103.6],[48.1 93.7],[ 51.7 106.1],[10.2 21.2],[12.2 22.6],[ 8.5 19.6],[10.3 22.3],"(array([18.2, 26.3]),)","(array([19.2, 26. ]),)","(array([30.3, 47.6]),)","(array([26.7, 42.2]),)","(array([14.7, 29.7]),)","(array([11.9, 21.6]),)"
4024,Current Account (YoY)_1,NZDJPY,2,0.83,338.9,376.8,[133.9 205. ],[146.9 229.9],[ 70.  134.6],[ 68.  129.5],[ 63.9 123.6],[ 78.9 156.1],[26.9 48.8],[21.9 40.9],[21.5 44.4],[23.5 45.5],"(array([36. , 51.7]),)","(array([31.6, 45.1]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4025,Current Account (YoY)_1.5,NZDJPY,3,0.8766666666666667,449.4,496.8,[172.4 277. ],[194.9 301.9],[ 91.  189.5],[ 87.5 172.9],[ 81.4 146.5],[107.4 182.5],[46.2 79.1],[39.6 68.8],[41.5 77.1],[61.1 92.4],"(array([48.6, 73.4]),)","(array([46.7, 69.6]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4026,Current Account (YoY)_2,NZDJPY,2,0.89,563.0,611.9,[221.9 341.1],[245.1 366.8],[105.9 208.4],[ 92.  175.2],[116.  205.2],[153.1 238.8],[ 61.6 102.2],[45.2 82.3],[ 70.1 117.2],[ 85.4 120.7],"(array([67.5, 99.6]),)","(array([73.6, 99.6]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4027,Current Account (YoY)_2.5,NZDJPY,2,0.725,646.0999999999999,714.0,[262.2 383.9],[288.7 425.3],[120.7 228.6],[ 92.  175.2],[141.5 243.1],[196.7 306.7],[ 75.2 126.4],[45.2 82.3],[ 86.6 138.8],[ 95.3 137. ],"(array([ 85.2, 120.6]),)","(array([ 83.5, 116.7]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4028,Current Account (YoY)_3,NZDJPY,2,0.91,701.4,729.6,[288.2 413.2],[299.3 430.3],[140.9 266.8],[ 94.5 177. ],[147.3 248.2],[204.8 308.2],[ 96.2 157.8],[ 59.5 109.6],[102.6 160.9],[119.2 161.6],"(array([ 88.7, 132.2]),)","(array([ 80.7, 118. ]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4029,Current Account (YoY)_3.5,NZDJPY,2,0.94,758.3,775.6,[312.8 445.5],[322.  453.6],[155.7 288.6],[101.9 185.2],[157.1 262.9],[220.1 325.1],[112.  185.7],[ 76.5 144. ],[124.  187.9],[135.2 185.9],"(array([110.9, 158.4]),)","(array([103.5, 150.5]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4030,Current Account (YoY)_4,NZDJPY,3,0.6066666666666667,788.2,796.9,[325.6 462.6],[332.4 464.5],[159.7 296.3],[105. 187.],[165.9 269.1],[227.4 329.3],[114.1 190.7],[ 80.2 154.9],[142.5 212.4],[148.7 207.5],"(array([120.6, 171.6]),)","(array([120.7, 166.4]),)","(array([30.7, 48.1]),)","(array([26.7, 42.2]),)","(array([14.8, 29.9]),)","(array([11.8, 21.5]),)"
4031,Economic Forecast_0.5,NZDJPY,3,0.6133333333333333,403.4,387.8,[156.7 246.7],[156.8 231. ],[ 84.  160.1],[ 92.5 175.2],[ 72.7 158.7],[ 64.3 124.3],[ 9.  20.7],[ 9.3 20.8],[ 9.3 22.6],[ 5.8 17.8],"(array([21.8, 30.2]),)","(array([21.8, 27.6]),)","(array([44.9, 75.4]),)","(array([42.7, 78.7]),)","(array([19.8, 40.9]),)","(array([18.2, 43.8]),)"
4032,Economic Forecast_1,NZDJPY,2,0.845,495.5,521.2,[197.9 297.6],[214.4 306.8],[ 97.3 186.8],[117.2 218.4],[100.6 197.4],[ 97.2 169.1],[26.2 49.7],[28.2 52.7],[24.  47.8],[19.7 43.1],"(array([34.5, 51.7]),)","(array([34.5, 50.8]),)","(array([42.7, 71.7]),)","(array([42.7, 78.7]),)","(array([18.2, 38. ]),)","(array([18.2, 43.8]),)"
4033,Economic Forecast_1.5,NZDJPY,2,0.92,570.5,583.2,[231.  339.5],[241.6 341.6],[118.8 219.8],[140.4 254.6],[112.2 226.3],[101.2 177.5],[43.1 76.3],[42.4 75.5],[31.4 61.5],[24.7 54.9],"(array([48.7, 73.8]),)","(array([47.2, 74.8]),)","(array([42.7, 71.7]),)","(array([42.7, 78.7]),)","(array([18.2, 38. ]),)","(array([18.2, 43.8]),)"
4034,Economic Forecast_2,NZDJPY,2,0.94,666.7,710.5999999999999,[265.7 401. ],[279.9 430.7],[147.  288.7],[178.7 347.2],[118.8 238.6],[101.2 177.5],[ 57.8 104.3],[ 56.3 103.5],[38.5 79.3],[24.7 54.9],"(array([63.1, 94.5]),)","(array([61.2, 91.8]),)","(array([42.7, 71.7]),)","(array([42.7, 78.7]),)","(array([18.2, 38. ]),)","(array([18.2, 43.8]),)"
4035,Economic Forecast_2.5,NZDJPY,2,0.96,746.5,814.4,[296.1 450.4],[314.  500.4],[167.2 334.5],[208.5 418.3],[129.  250.4],[105.5 183.3],[ 67.4 125.5],[ 72.8 138.1],[ 52.8 107.6],[33.8 78.9],"(array([ 80.1, 122.8]),)","(array([ 86.8, 135.9]),)","(array([42.7, 71.7]),)","(array([42.7, 78.7]),)","(array([18.2, 38. ]),)","(array([18.2, 43.8]),)"
4036,Economic Forecast_3,NZDJPY,2,0.96,761.4,831.7,[304.5 456.9],[324.7 507. ],[170.8 339.6],[216.1 426.8],[133.7 254.3],[108.6 183.3],[ 68.4 128.1],[ 74.9 142.9],[ 61.3 122.1],[ 48.2 105. ],"(array([ 88.5, 132.9]),)","(array([100.7, 150.8]),)","(array([42.7, 71.7]),)","(array([42.7, 78.7]),)","(array([18.2, 38. ]),)","(array([18.2, 43.8]),)"
4037,Economic Forecast_3.5,NZDJPY,2,0.925,811.9000000000001,895.9,[321.3 490.6],[340.5 555.4],[180.2 371.5],[230.9 473.5],[141.2 262.5],[109.6 183.6],[ 91.4 169.1],[110.7 193.9],[ 80.5 159. ],[ 51.  114.3],"(array([116.4, 174.8]),)","(array([135.9, 193.2]),)","(array([42.7, 71.7]),)","(array([42.7, 78.7]),)","(array([18.2, 38. ]),)","(array([18.2, 43.8]),)"
4038,Economic Forecast_4,NZDJPY,2,1.0,916.1,910.8,[369.  547.1],[349.8 561. ],[206.4 399.2],[238.3 476. ],[162.6 300.2],[111.5 184.5],[120.8 210.5],[117.1 207.7],[ 98.9 191.7],[ 53.5 123. ],"(array([139.4, 206.4]),)","(array([144.7, 209. ]),)","(array([42.7, 71.7]),)","(array([42.7, 78.7]),)","(array([18.2, 38. ]),)","(array([18.2, 43.8]),)"
4039,Electronic Card Retail Sales (MoM)_0.5,NZDJPY,5,0.638,285.70000000000005,257.6,[110.9 174.8],[112.6 145. ],[ 53.8 101.5],[ 62.8 101.8],[ 57.2 120. ],[49.7 77. ],[11.3 22.8],[17.1 29. ],[11.  22.2],[10.9 19.5],"(array([17.2, 26.2]),)","(array([14.3, 22.1]),)","(array([36.1, 62.7]),)","(array([33.3, 50.5]),)","(array([19.2, 39.4]),)","(array([17.7, 33.5]),)"
4040,Electronic Card Retail Sales (MoM)_1,NZDJPY,2,0.915,409.4,317.1,[157.3 252.1],[142.4 174.7],[ 81.4 158.8],[ 80.  121.3],[ 75.9 163.6],[ 62.4 102.2],[31.6 54.2],[40.3 55.8],[22.1 44.2],[23.9 45.3],"(array([37.1, 53. ]),)","(array([32.9, 46.1]),)","(array([35.5, 62. ]),)","(array([33.3, 50.5]),)","(array([18.9, 39.1]),)","(array([17.7, 33.5]),)"
4041,Electronic Card Retail Sales (MoM)_1.5,NZDJPY,2,0.92,514.5,501.2,[205.7 308.8],[218.2 283. ],[107.  200.6],[103.7 169.9],[ 98.7 203.5],[114.5 198.4],[50.1 83.3],[59.1 85.1],[38.7 73.8],[44.5 82.1],"(array([57.1, 80.6]),)","(array([58.7, 79.6]),)","(array([34.5, 59.4]),)","(array([33.3, 50.5]),)","(array([18.3, 37.8]),)","(array([17.7, 33.5]),)"
4042,Electronic Card Retail Sales (MoM)_2,NZDJPY,3,0.93,620.9,698.0,[245.9 375. ],[282.6 415.4],[122.2 227.2],[122.3 219. ],[123.6 254. ],[160.2 310. ],[ 63.6 105. ],[ 66.3 101.1],[ 56.5 103. ],[ 60.7 107.7],"(array([ 70.4, 101.8]),)","(array([74.2, 98. ]),)","(array([34.4, 59.4]),)","(array([33.3, 50.5]),)","(array([18.2, 37.7]),)","(array([17.7, 33.5]),)"
4043,Electronic Card Retail Sales (MoM)_2.5,NZDJPY,2,0.905,792.7,890.9000000000001,[306.2 486.5],[346.7 544.2],[157.2 304. ],[155.8 308.7],[149.  306.8],[190.9 396.9],[ 80.7 132.3],[ 92.  140.5],[ 72.9 131.1],[ 80.7 138.7],"(array([ 90.1, 127.9]),)","(array([ 90.7, 130.3]),)","(array([34.4, 59.4]),)","(array([33.3, 50.5]),)","(array([18.2, 37.7]),)","(array([17.7, 33.5]),)"
4044,Electronic Card Retail Sales (MoM)_3,NZDJPY,2,0.93,909.9,993.9,[354.5 555.4],[403.4 590.5],[176.3 332.1],[200.4 376.4],[178.2 363. ],[203.  411.7],[ 99.2 162.4],[111.3 171.8],[ 88.9 157.5],[ 91.1 157.9],"(array([109.3, 155.8]),)","(array([108.9, 151.3]),)","(array([33.7, 57.5]),)","(array([33.3, 50.5]),)","(array([17.6, 36. ]),)","(array([17.7, 33.5]),)"
4045,Electronic Card Retail Sales (MoM)_3.5,NZDJPY,2,0.9,1041.6,1021.7,[393.5 648.1],[422.1 599.6],[195.8 363.6],[213.1 390.2],[197.7 434. ],[209.  419.5],[114.4 187.8],[113.9 177.5],[ 98.3 174. ],[ 93.  162.5],"(array([125.4, 177. ]),)","(array([113.4, 154.4]),)","(array([33.7, 57.5]),)","(array([33.3, 50.5]),)","(array([17.6, 36. ]),)","(array([17.7, 33.5]),)"
4046,Electronic Card Retail Sales (MoM)_4,NZDJPY,2,0.895,1211.8000000000002,1439.8,[438.6 773.2],[527.4 912.4],[217.7 436. ],[307.8 720.2],[220.9 515.9],[219.6 427.4],[128.4 212.1],[151.7 235.9],[112.1 196.3],[101.2 180.9],"(array([136.8, 196.4]),)","(array([136. , 204.9]),)","(array([33.7, 57.5]),)","(array([33.3, 50.5]),)","(array([17.6, 36. ]),)","(array([17.7, 33.5]),)"
4047,Electronic Card Retail Sales (YoY)_0.5,NZDJPY,5,0.638,285.70000000000005,257.6,[110.9 174.8],[112.6 145. ],[ 53.8 101.5],[ 62.8 101.8],[ 57.2 120. ],[49.7 77. ],[11.3 22.8],[17.1 29. ],[11.  22.2],[10.9 19.5],"(array([17.2, 26.2]),)","(array([14.3, 22.1]),)","(array([36.1, 62.7]),)","(array([33.3, 50.5]),)","(array([19.2, 39.4]),)","(array([17.7, 33.5]),)"
4048,Electronic Card Retail Sales (YoY)_1,NZDJPY,2,0.915,409.4,317.1,[157.3 252.1],[142.4 174.7],[ 81.4 158.8],[ 80.  121.3],[ 75.9 163.6],[ 62.4 102.2],[31.6 54.2],[40.3 55.8],[22.1 44.2],[23.9 45.3],"(array([37.1, 53. ]),)","(array([32.9, 46.1]),)","(array([35.5, 62. ]),)","(array([33.3, 50.5]),)","(array([18.9, 39.1]),)","(array([17.7, 33.5]),)"
4049,Electronic Card Retail Sales (YoY)_1.5,NZDJPY,2,0.92,514.5,501.2,[205.7 308.8],[218.2 283. ],[107.  200.6],[103.7 169.9],[ 98.7 203.5],[114.5 198.4],[50.1 83.3],[59.1 85.1],[38.7 73.8],[44.5 82.1],"(array([57.1, 80.6]),)","(array([58.7, 79.6]),)","(array([34.5, 59.4]),)","(array([33.3, 50.5]),)","(array([18.3, 37.8]),)","(array([17.7, 33.5]),)"
4050,Electronic Card Retail Sales (YoY)_2,NZDJPY,3,0.93,620.9,698.0,[245.9 375. ],[282.6 415.4],[122.2 227.2],[122.3 219. ],[123.6 254. ],[160.2 310. ],[ 63.6 105. ],[ 66.3 101.1],[ 56.5 103. ],[ 60.7 107.7],"(array([ 70.4, 101.8]),)","(array([74.2, 98. ]),)","(array([34.4, 59.4]),)","(array([33.3, 50.5]),)","(array([18.2, 37.7]),)","(array([17.7, 33.5]),)"
4051,Electronic Card Retail Sales (YoY)_2.5,NZDJPY,2,0.905,792.7,890.9000000000001,[306.2 486.5],[346.7 544.2],[157.2 304. ],[155.8 308.7],[149.  306.8],[190.9 396.9],[ 80.7 132.3],[ 92.  140.5],[ 72.9 131.1],[ 80.7 138.7],"(array([ 90.1, 127.9]),)","(array([ 90.7, 130.3]),)","(array([34.4, 59.4]),)","(array([33.3, 50.5]),)","(array([18.2, 37.7]),)","(array([17.7, 33.5]),)"
