index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
1912,Industrial Production_3,XAUUSD,2,0.875,2311.5,2311.5,[ 990.2 1321.3],[ 990.2 1321.3],[409.2 655.8],[409.2 655.8],[580.9 893.9],[580.9 893.9],[ 91.2 152.9],[ 91.2 152.9],[ 64.7 136.6],[ 64.7 136.6],"(array([130.8, 161.3]),)","(array([130.8, 161.3]),)","(array([184.5, 347.2]),)","(array([184.5, 347.2]),)","(array([106. , 205.3]),)","(array([106. , 205.3]),)"
1913,Industrial Production_3.5,XAUUSD,2,0.835,2705.5,2705.5,[1130.4 1575.1],[1130.4 1575.1],[414.1 750.6],[414.1 750.6],[716.3 990. ],[716.3 990. ],[ 98.  177.8],[ 98.  177.8],[ 75.8 153.3],[ 75.8 153.3],"(array([150.6, 179.1]),)","(array([150.6, 179.1]),)","(array([210.4, 377. ]),)","(array([210.4, 377. ]),)","(array([121.2, 223.5]),)","(array([121.2, 223.5]),)"
1914,Industrial Production_4,XAUUSD,2,0.75,3053.3,3053.3,[1276.2 1777.1],[1276.2 1777.1],[414.1 750.6],[414.1 750.6],[ 862.1 1213.9],[ 862.1 1213.9],[ 98.  177.8],[ 98.  177.8],[134.  228.4],[134.  228.4],"(array([167.2, 191.3]),)","(array([167.2, 191.3]),)","(array([210.4, 377. ]),)","(array([210.4, 377. ]),)","(array([121.2, 223.5]),)","(array([121.2, 223.5]),)"
1915,Industrial orders_0.5,XAUUSD,2,0.835,681.9000000000001,581.4,[246.8 435.1],[218.  363.4],[121.3 263. ],[ 71.  132.7],[125.5 245.1],[147.  287.2],[ 9.8 21.9],[ 8.5 20.9],[13.7 25.1],[16. 27.],"(array([19.5, 27.2]),)","(array([20.5, 29.2]),)","(array([ 61.8, 108.2]),)","(array([ 55.7, 106.2]),)","(array([31.6, 62.9]),)","(array([32.5, 70.6]),)"
1916,Industrial orders_1,XAUUSD,2,0.845,869.5999999999999,650.5,[328.8 540.8],[252.1 398.4],[160.2 331.6],[ 83.2 147.4],[168.6 309.6],[168.9 318.2],[20.3 42.1],[19.6 42.4],[29.  51.5],[27.7 49.7],"(array([38.1, 52.4]),)","(array([38. , 53.7]),)","(array([ 61.8, 108.2]),)","(array([ 55.7, 106.2]),)","(array([31.6, 62.9]),)","(array([32.5, 70.6]),)"
1917,Industrial orders_1.5,XAUUSD,2,0.945,1004.8,828.2,[389.5 615.3],[317.7 510.5],[173.7 353.8],[ 90.4 162.7],[215.8 396. ],[227.2 427.3],[34.5 69.5],[28.6 64.1],[36.1 67.3],[38.7 71.5],"(array([53. , 75.7]),)","(array([49.7, 77. ]),)","(array([ 60.5, 107.7]),)","(array([ 55.7, 106.2]),)","(array([30.5, 62.1]),)","(array([32.5, 70.6]),)"
1918,Industrial orders_2,XAUUSD,2,0.91,1078.2,900.8,[433.8 644.4],[356.5 544.3],[193.6 375.6],[109.3 194.7],[240.2 426.1],[247.2 452.1],[43.9 86.5],[37.1 80.9],[50.1 90.9],[ 59.9 100.9],"(array([61.8, 88.6]),)","(array([57.7, 87.3]),)","(array([ 62.2, 110.1]),)","(array([ 55.7, 106.2]),)","(array([31.4, 63.7]),)","(array([32.5, 70.6]),)"
1919,Industrial orders_2.5,XAUUSD,2,0.89,1119.5,992.4,[462.1 657.4],[406.2 586.2],[204.3 383.5],[149.3 286.2],[257.8 442.9],[256.8 461.1],[ 65.8 123.9],[ 66.1 126.4],[ 63.2 111.2],[ 75.  122.9],"(array([ 78.6, 110.7]),)","(array([ 77.2, 110.5]),)","(array([ 61.9, 111.2]),)","(array([ 55.7, 106.2]),)","(array([30.6, 63.6]),)","(array([32.5, 70.6]),)"
1920,Industrial orders_3,XAUUSD,2,0.94,1307.2,1042.1999999999998,[514.7 792.5],[427.9 614.3],[243.8 523.2],[163.3 319.5],[270.9 456.7],[264.6 471.5],[ 73.8 141.8],[ 71.7 139.8],[ 75.8 132.4],[ 80.  135.9],"(array([ 93. , 133.6]),)","(array([ 87.8, 127.4]),)","(array([ 61.9, 111.2]),)","(array([ 55.7, 106.2]),)","(array([30.6, 63.6]),)","(array([32.5, 70.6]),)"
1921,Industrial orders_3.5,XAUUSD,2,0.89,1400.1,1198.0,[544.  856.1],[473.7 724.3],[283.2 620.5],[209.1 479.9],[260.8 447.7],[264.6 471.5],[ 89.  167.7],[ 86.2 169.4],[ 76.9 135. ],[ 80.  135.9],"(array([ 94.7, 139.3]),)","(array([ 86.7, 131.5]),)","(array([ 60.4, 110.9]),)","(array([ 55.7, 106.2]),)","(array([30.6, 64.6]),)","(array([32.5, 70.6]),)"
1922,Industrial orders_4,XAUUSD,2,0.805,1807.9,1500.1,[ 687.  1120.9],[569.1 931. ],[369.2 783.6],[230.  519.2],[317.8 627.2],[339.1 676.7],[128.7 224.2],[103.5 194.1],[ 94.3 174.6],[108.7 190.2],"(array([142.9, 207.5]),)","(array([130.3, 193.6]),)","(array([ 63.6, 114.1]),)","(array([ 60.7, 109.8]),)","(array([32. , 66.7]),)","(array([33.5, 71.1]),)"
1923,Investing.com USD/CHF Index_0.5,XAUUSD,4,0.945,657.8,734.4,[246.1 411.7],[302.7 431.7],[119.4 252.4],[145.1 290.4],[126.7 264.2],[157.6 258.6],[10.8 22.9],[ 8.7 22.2],[10.9 23. ],[10.4 22.7],"(array([19. , 27.7]),)","(array([20.6, 30.1]),)","(array([ 74.2, 134.4]),)","(array([100. , 138.8]),)","(array([36.3, 71.3]),)","(array([52.5, 88.3]),)"
1924,Investing.com USD/CHF Index_1,XAUUSD,3,0.7266666666666667,1001.7,1145.2,[374.2 627.5],[489.  656.2],[170.5 372.1],[241.7 452.5],[203.7 412.1],[247.2 419.4],[23.9 46. ],[33.6 52.4],[28.4 50.5],[28.9 53.6],"(array([34., 49.]),)","(array([34.2, 51.4]),)","(array([ 74.5, 134.7]),)","(array([100. , 138.8]),)","(array([36.4, 71.5]),)","(array([52.5, 88.3]),)"
1925,Investing.com USD/CHF Index_1.5,XAUUSD,3,0.59,1221.7,1980.3,[453.5 768.2],[ 733.5 1246.8],[201.3 432.5],[263.  482.2],[252.2 527.1],[470.4 956.1],[36.5 68.1],[38.7 61.2],[42.4 74.6],[59.2 89.7],"(array([50.9, 74.1]),)","(array([47.1, 64.8]),)","(array([ 74.7, 135.1]),)","(array([100. , 138.8]),)","(array([36.6, 71.8]),)","(array([52.5, 88.3]),)"
1926,Investing.com USD/CHF Index_2,XAUUSD,2,0.855,1400.6,2193.6,[524.7 875.9],[ 849.  1344.6],[231.5 501.8],[314.9 589.2],[293.1 599.3],[ 534.1 1019.8],[47.8 89.1],[45.1 78.4],[57.4 99.2],[ 76.9 117.9],"(array([66.3, 95.5]),)","(array([71.2, 93.7]),)","(array([ 74.7, 135.1]),)","(array([100. , 138.8]),)","(array([36.6, 71.8]),)","(array([52.5, 88.3]),)"
1927,Investing.com USD/CHF Index_2.5,XAUUSD,2,0.87,1544.5,2294.6000000000004,[578.  966.5],[ 905.2 1389.4],[258.8 563.6],[316.2 592.1],[319.2 652.5],[ 589.  1089.3],[ 62.  115.5],[50.5 90.3],[ 71.9 123. ],[ 95.2 146.6],"(array([ 84.1, 120. ]),)","(array([ 94.9, 126.9]),)","(array([ 74.8, 135.3]),)","(array([100. , 138.8]),)","(array([36.7, 71.8]),)","(array([52.5, 88.3]),)"
1928,Investing.com USD/CHF Index_3,XAUUSD,2,0.875,1702.1999999999998,2406.3,[ 626.4 1075.8],[ 958.5 1447.8],[281.2 604.4],[326.8 618.2],[345.3 743.5],[ 631.7 1157.6],[ 75.9 140.7],[ 61.2 119.7],[ 82. 141.],[ 99.7 155.8],"(array([ 97.2, 139.7]),)","(array([110.2, 153.7]),)","(array([ 74.8, 135.3]),)","(array([100. , 138.8]),)","(array([36.7, 71.8]),)","(array([52.5, 88.3]),)"
1929,Investing.com USD/CHF Index_3.5,XAUUSD,3,0.5966666666666667,1836.8,2448.6,[ 676.6 1160.2],[ 981.  1467.6],[305.6 649.6],[338.9 654.1],[371.  801.8],[ 642.1 1167. ],[ 88.4 164.1],[ 65.5 132.4],[ 94.5 163.4],[105.3 167.3],"(array([115.2, 165.7]),)","(array([120. , 170.6]),)","(array([ 75.2, 135.8]),)","(array([100. , 138.8]),)","(array([36.8, 72.1]),)","(array([52.5, 88.3]),)"
1930,Investing.com USD/CHF Index_4,XAUUSD,3,0.9266666666666666,1938.7,2646.4,[ 713.1 1225.6],[1073.9 1572.5],[324.4 689.4],[341.2 661.6],[388.7 846.7],[ 732.7 1301.6],[100.5 185.5],[ 68.  139.9],[106.9 186.8],[132.1 215.4],"(array([132.5, 190.6]),)","(array([149.2, 206.5]),)","(array([ 75.3, 135.9]),)","(array([100. , 138.8]),)","(array([36.9, 72.2]),)","(array([52.5, 88.3]),)"
1931,KOF Leading Indicators_0.5,XAUUSD,3,0.9433333333333334,756.2,855.5,[293.  463.2],[367.3 488.2],[148.8 303.6],[182.9 312.4],[144.2 272.1],[184.4 310. ],[10.  21.3],[ 9.2 18.5],[12.3 24.7],[14.5 26.5],"(array([19. , 26.8]),)","(array([16.3, 23.9]),)","(array([ 89.7, 155.4]),)","(array([127.4, 165.7]),)","(array([45.8, 90.8]),)","(array([50.5, 77.2]),)"
1932,KOF Leading Indicators_1,XAUUSD,3,0.9333333333333332,1018.5,1130.3,[397.4 621.1],[503.5 626.8],[193.4 379.9],[216.7 396.9],[204.  399.5],[286.8 415.4],[22.6 44.8],[14.2 31.8],[24.6 46.3],[37.5 55. ],"(array([33.3, 49.2]),)","(array([34.1, 43.6]),)","(array([ 89.8, 155.7]),)","(array([127.4, 165.7]),)","(array([45.8, 91. ]),)","(array([50.5, 77.2]),)"
1933,KOF Leading Indicators_1.5,XAUUSD,2,0.915,1213.6,1405.1,[471.5 742.1],[630.7 774.4],[225.1 430.8],[250.2 468.9],[246.4 503.2],[380.5 570.9],[36.5 70. ],[26.3 57.8],[36.3 68.8],[58.6 86. ],"(array([51.1, 75. ]),)","(array([59.2, 80.5]),)","(array([ 90.1, 156. ]),)","(array([115.7, 153. ]),)","(array([46.1, 91.6]),)","(array([44.4, 70.5]),)"
1934,KOF Leading Indicators_2,XAUUSD,2,0.905,1369.1,1654.2,[532.3 836.8],[730.6 923.6],[260.8 520.3],[287.2 561.9],[271.6 541.7],[443.4 683.4],[45.  86.4],[28.8 65.3],[49.1 90.5],[ 72.5 108.7],"(array([67.4, 97.1]),)","(array([73.5, 99.3]),)","(array([ 90.3, 156.5]),)","(array([115.7, 153. ]),)","(array([46.1, 91.9]),)","(array([44.4, 70.5]),)"
1935,KOF Leading Indicators_2.5,XAUUSD,2,0.875,1493.6,1720.7,[585.5 908.1],[755.5 965.2],[277.8 553.9],[297.7 593.7],[307.7 593.8],[457.8 703.7],[ 55.6 105.8],[ 46.  103.2],[ 62.9 115.4],[ 77.9 121.3],"(array([ 81.2, 115.8]),)","(array([ 89.6, 119.6]),)","(array([ 91.1, 157.5]),)","(array([115.7, 153. ]),)","(array([46.6, 92.5]),)","(array([44.4, 70.5]),)"
1936,KOF Leading Indicators_3,XAUUSD,2,0.88,1864.2,1968.5,[ 674.2 1190. ],[ 819.1 1149.4],[341.5 808.2],[348.3 772.9],[332.7 652.7],[470.8 725.2],[ 73.1 138.5],[ 62.4 133.6],[ 80.4 144.7],[ 80.9 129.1],"(array([104. , 149.1]),)","(array([ 99.5, 133.3]),)","(array([ 90.6, 157.1]),)","(array([115.7, 153. ]),)","(array([46. , 91.7]),)","(array([44.4, 70.5]),)"
1937,KOF Leading Indicators_3.5,XAUUSD,3,0.5866666666666667,2139.7,1646.2,[ 747.8 1391.9],[746.6 899.6],[375. 951.],[202.5 376.2],[372.9 756.4],[544.2 784.5],[ 87.2 162.8],[ 54.1 131.4],[ 95.3 171. ],[104.2 167.5],"(array([124.3, 173.4]),)","(array([118.9, 168.2]),)","(array([ 89.6, 156.1]),)","(array([118.6, 157. ]),)","(array([46.2, 92.1]),)","(array([53.8, 85.4]),)"
1938,KOF Leading Indicators_4,XAUUSD,3,0.9166666666666666,2355.2,1993.0,[ 829.  1526.2],[ 880.6 1112.4],[ 411.1 1041.9],[233.7 418.1],[417.9 842.8],[646.8 947.6],[102.  189.1],[ 83.2 184.6],[117.7 204.5],[151.2 228.4],"(array([143.5, 203.6]),)","(array([155.6, 217.8]),)","(array([ 89.6, 156.1]),)","(array([118.6, 157. ]),)","(array([46.2, 92.1]),)","(array([53.8, 85.4]),)"
1939,PPI (MoM)_0.5,XAUUSD,2,0.9,830.5,918.4,[312.9 517.6],[377.1 541.3],[141.3 314.1],[113.3 217.7],[171.6 353.8],[263.8 452.4],[ 7.8 19.7],[ 4.4 15.1],[11.4 23.5],[18.3 27.3],"(array([19.5, 28.1]),)","(array([21.1, 28.5]),)","(array([ 96.9, 166.9]),)","(array([113.6, 146.2]),)","(array([47.7, 91.6]),)","(array([54.2, 83.9]),)"
1940,PPI (MoM)_1,XAUUSD,3,0.8966666666666666,1072.7,1207.7,[414.7 658. ],[519.1 688.6],[185.1 383.5],[149.9 267.5],[229.6 451.5],[369.2 608.6],[19.  41.2],[14.3 38.2],[26.9 49.3],[34.7 55.6],"(array([35.3, 51.4]),)","(array([43.9, 60.3]),)","(array([ 97.3, 167.4]),)","(array([113.6, 146.2]),)","(array([47.8, 91.8]),)","(array([54.2, 83.9]),)"
1941,PPI (MoM)_1.5,XAUUSD,2,0.845,1342.9,1421.2,[501.4 841.5],[635.2 786. ],[214.6 440.3],[202.4 395.8],[286.8 576.2],[432.8 685.6],[31.9 65.3],[28.3 67. ],[40.5 72.4],[49.3 81.5],"(array([52.4, 75.6]),)","(array([63.3, 86.6]),)","(array([ 97.5, 167.8]),)","(array([113.6, 146.2]),)","(array([47.9, 92.1]),)","(array([54.2, 83.9]),)"
1942,PPI (MoM)_2,XAUUSD,3,0.9166666666666666,1546.6999999999998,1650.0,[571.3 975.4],[704.3 945.7],[245.4 494.1],[240.  493.2],[326.  678.7],[464.3 798.6],[43.9 87.1],[33.7 79.2],[55.1 96.9],[ 69.4 114.1],"(array([66.7, 95.7]),)","(array([ 87.2, 113.8]),)","(array([ 97. , 166.8]),)","(array([118.3, 152.1]),)","(array([46.9, 89. ]),)","(array([55.3, 84.3]),)"
1943,PPI (MoM)_2.5,XAUUSD,3,0.9033333333333332,1898.8,1846.2,[ 647.9 1250.9],[ 801.1 1045.1],[277.7 554.7],[256.2 518.4],[370.2 909.8],[544.9 910.1],[ 55.  108.5],[39.7 93.7],[ 61.3 111.1],[ 82.2 138.2],"(array([ 80.2, 116.4]),)","(array([106. , 135.3]),)","(array([ 97.7, 167.7]),)","(array([118.3, 152.1]),)","(array([47.2, 89.4]),)","(array([55.3, 84.3]),)"
1944,PPI (MoM)_3,XAUUSD,3,0.8933333333333333,2099.6000000000004,1962.5,[ 704.2 1395.4],[ 838.2 1124.3],[298.6 601.4],[256.2 518.4],[ 405.6 1033. ],[582.  981.6],[ 67.6 131.5],[39.7 93.7],[ 78.4 139.4],[ 98.6 157.7],"(array([ 98.5, 142.3]),)","(array([109.7, 141.4]),)","(array([ 98. , 168.5]),)","(array([118.3, 152.1]),)","(array([47.5, 89.9]),)","(array([55.3, 84.3]),)"
1945,PPI (MoM)_3.5,XAUUSD,2,0.845,2313.9,2062.9,[ 771.3 1542.6],[ 893.3 1169.6],[317.2 642.2],[269.  530.9],[ 454.1 1161.9],[ 624.2 1016.1],[ 74.  145.6],[ 62.2 141.3],[101.5 176.4],[116.7 192. ],"(array([114. , 167.6]),)","(array([128.6, 178.5]),)","(array([ 98.8, 169.6]),)","(array([118.3, 152.1]),)","(array([47.9, 90.5]),)","(array([55.3, 84.3]),)"
1946,PPI (MoM)_4,XAUUSD,2,0.855,2479.9,2326.7,[ 851.  1628.9],[1034.6 1292.1],[348.5 693.6],[402.  757.5],[ 502.5 1225.2],[ 632.6 1028.5],[ 91.3 178.4],[ 94.6 192.3],[123.9 210.5],[133.7 208.2],"(array([137.5, 197.6]),)","(array([158.3, 197.8]),)","(array([ 98.4, 169.6]),)","(array([117.3, 151.8]),)","(array([47.5, 90.3]),)","(array([51.9, 79.4]),)"
1947,PPI (YoY)_0.5,XAUUSD,3,0.93,786.6,918.4,[297.6 489. ],[377.1 541.3],[122.9 264.8],[113.3 217.7],[174.7 361.5],[263.8 452.4],[ 7.3 19. ],[ 4.4 15.1],[12.7 24.7],[18.3 27.3],"(array([19.4, 28. ]),)","(array([21.1, 28.5]),)","(array([ 92. , 161.4]),)","(array([113.6, 146.2]),)","(array([45.6, 91. ]),)","(array([54.2, 83.9]),)"
1948,PPI (YoY)_1,XAUUSD,3,0.9,1009.7,1207.7,[396.3 613.4],[519.1 688.6],[163.8 327. ],[149.9 267.5],[232.5 454. ],[369.2 608.6],[17.9 39.6],[14.3 38.2],[26.5 47.9],[34.7 55.6],"(array([34.2, 49.5]),)","(array([43.9, 60.3]),)","(array([ 92. , 161.4]),)","(array([113.6, 146.2]),)","(array([45.6, 91. ]),)","(array([54.2, 83.9]),)"
1949,PPI (YoY)_1.5,XAUUSD,2,0.845,1294.4,1421.2,[484.4 810. ],[635.2 786. ],[191.1 371.1],[202.4 395.8],[293.3 592.5],[432.8 685.6],[30.6 63.9],[28.3 67. ],[41.7 72.8],[49.3 81.5],"(array([51.7, 74.4]),)","(array([63.3, 86.6]),)","(array([ 93.1, 162.8]),)","(array([113.6, 146.2]),)","(array([46.2, 91.9]),)","(array([54.2, 83.9]),)"
1950,PPI (YoY)_2,XAUUSD,3,0.9266666666666666,1492.0,1650.0,[551.3 940.7],[704.3 945.7],[221.4 428.4],[240.  493.2],[330.  687.7],[464.3 798.6],[42.9 86.8],[33.7 79.2],[55.9 96.4],[ 69.4 114.1],"(array([65.8, 95. ]),)","(array([ 87.2, 113.8]),)","(array([ 91.9, 160.7]),)","(array([118.3, 152.1]),)","(array([45. , 88.3]),)","(array([55.3, 84.3]),)"
1951,PPI (YoY)_2.5,XAUUSD,3,0.9066666666666666,1862.1,1846.2,[ 634.6 1227.5],[ 801.1 1045.1],[246.8 470.1],[256.2 518.4],[387.8 942.5],[544.9 910.1],[ 53.3 107.1],[39.7 93.7],[ 66.4 116.7],[ 82.2 138.2],"(array([ 78.6, 117. ]),)","(array([106. , 135.3]),)","(array([ 92.9, 162.1]),)","(array([118.3, 152.1]),)","(array([45.5, 89. ]),)","(array([55.3, 84.3]),)"
1952,PPI (YoY)_3,XAUUSD,3,0.8966666666666666,2229.8,1962.5,[ 732.2 1497.6],[ 838.2 1124.3],[299.4 706.1],[256.2 518.4],[ 432.8 1084.5],[582.  981.6],[ 66.1 131. ],[39.7 93.7],[ 82.9 144.7],[ 98.6 157.7],"(array([ 99.6, 145.1]),)","(array([109.7, 141.4]),)","(array([ 92.7, 162.2]),)","(array([118.3, 152.1]),)","(array([45.1, 88.5]),)","(array([55.3, 84.3]),)"
1953,PPI (YoY)_3.5,XAUUSD,2,0.86,2558.1,2062.9,[ 830.  1728.1],[ 893.3 1169.6],[344.1 871.3],[269.  530.9],[ 485.9 1225.1],[ 624.2 1016.1],[ 74.4 148.4],[ 62.2 141.3],[107.1 182.3],[116.7 192. ],"(array([118., 172.]),)","(array([128.6, 178.5]),)","(array([ 93.2, 162.7]),)","(array([118.3, 152.1]),)","(array([45.4, 88.8]),)","(array([55.3, 84.3]),)"
1954,PPI (YoY)_4,XAUUSD,2,0.885,2792.1,2326.7,[ 935.6 1856.5],[1034.6 1292.1],[387.  956.7],[402.  757.5],[ 548.6 1312.1],[ 632.6 1028.5],[ 93.3 182.3],[ 94.6 192.3],[126.1 212.4],[133.7 208.2],"(array([140.5, 201.4]),)","(array([158.3, 197.8]),)","(array([ 92.7, 162.6]),)","(array([117.3, 151.8]),)","(array([44.9, 88.5]),)","(array([51.9, 79.4]),)"
1955,Retail Sales (YoY)_0.5,XAUUSD,3,0.9233333333333332,698.0,700.5999999999999,[269.9 428.1],[317.4 383.2],[133.  266.5],[134.5 228.3],[136.9 269.9],[182.8 261.5],[10.4 21.8],[13.  26.2],[10.5 22.4],[ 8.7 19.2],"(array([18.4, 26.7]),)","(array([18.9, 26.1]),)","(array([ 85.9, 151.6]),)","(array([136.4, 202.9]),)","(array([44.1, 88.3]),)","(array([ 84.5, 135.7]),)"
1956,Retail Sales (YoY)_1,XAUUSD,3,0.8933333333333333,947.5,1181.2,[362.  585.5],[509.2 672. ],[173.  361.3],[170.4 279.2],[189.  368.6],[338.8 513.7],[23.4 44.4],[21.  39.7],[28.1 50.7],[33.7 56.5],"(array([35.4, 51. ]),)","(array([35.2, 47.7]),)","(array([ 87. , 153.7]),)","(array([136.4, 202.9]),)","(array([44.4, 89.3]),)","(array([ 84.5, 135.7]),)"
1957,Retail Sales (YoY)_1.5,XAUUSD,2,0.81,1128.2,1373.8,[435.3 692.9],[588.4 785.4],[200.7 409.6],[170.5 279.4],[234.6 454.6],[417.9 635. ],[34.2 65.2],[24.9 46.3],[44.2 76.1],[60.9 89.9],"(array([49.3, 70.4]),)","(array([54.7, 72.2]),)","(array([ 87.6, 154.4]),)","(array([136.4, 202.9]),)","(array([44.6, 89.8]),)","(array([ 84.5, 135.7]),)"
1958,Retail Sales (YoY)_2,XAUUSD,2,0.865,1252.0,1489.1,[488.5 763.5],[657.5 831.6],[222.6 443.1],[164.1 270.4],[265.8 511.7],[493.3 702.3],[49.2 91.6],[44.7 87.2],[ 59.  100.4],[ 86.2 116.5],"(array([66.6, 95.5]),)","(array([71.4, 96.3]),)","(array([ 88., 155.]),)","(array([140.1, 205.6]),)","(array([44.9, 90.3]),)","(array([ 90. , 138.4]),)"
1959,Retail Sales (YoY)_2.5,XAUUSD,2,0.87,1442.4,1688.7,[562.1 880.3],[743.5 945.2],[251.5 502.3],[189.  304.6],[310.7 591.4],[554.5 790.9],[ 58.3 111.6],[ 49.7 100.3],[ 73.8 126.2],[100.7 142.2],"(array([ 86.2, 124. ]),)","(array([ 91. , 120.1]),)","(array([ 88.7, 156.5]),)","(array([140.1, 205.6]),)","(array([45.3, 91.1]),)","(array([ 90. , 138.4]),)"
1960,Retail Sales (YoY)_3,XAUUSD,2,0.855,1552.5,1755.8,[609.2 943.3],[785.3 970.5],[278.7 544.7],[217.8 373.8],[330.4 627.1],[567.5 806.9],[ 75.8 140.7],[ 69.7 134.8],[ 87.  148.7],[103.7 149.3],"(array([106.1, 148.4]),)","(array([104.4, 141.9]),)","(array([ 88.9, 157.1]),)","(array([140.1, 205.6]),)","(array([45.5, 91.6]),)","(array([ 90. , 138.4]),)"
1961,Retail Sales (YoY)_3.5,XAUUSD,3,0.59,1671.0,1828.0,[ 663. 1008.],[828.4 999.6],[303.7 594.8],[230.9 408.6],[359.3 668.5],[597.5 833.6],[ 89.7 164.8],[ 84.3 161. ],[104.2 177.4],[131.2 185.6],"(array([120.3, 169. ]),)","(array([116.4, 162. ]),)","(array([ 89.2, 157.6]),)","(array([140.1, 205.6]),)","(array([45.4, 91.6]),)","(array([ 90. , 138.4]),)"
1962,Retail Sales (YoY)_4,XAUUSD,3,0.9166666666666666,1829.3,1970.8,[ 728.1 1101.2],[ 895.8 1075. ],[338.5 649.4],[248.  511.2],[389.5 731.2],[647.8 877.5],[114.9 205. ],[ 70.1 147.4],[124.9 211.5],[157.2 229.3],"(array([141.3, 199.9]),)","(array([146.5, 209.2]),)","(array([ 88.4, 156.5]),)","(array([132.9, 197.2]),)","(array([44.9, 90.7]),)","(array([ 84.7, 132.4]),)"
1963,SECO Consumer Climate_0.5,XAUUSD,2,0.86,826.5,1038.2,[312.7 513.8],[387.5 650.7],[141.4 272.5],[146. 231.],[171.3 387.8],[241.5 543.5],[13.3 24. ],[12.7 24.5],[10.8 22.7],[ 9.7 20.1],"(array([18.3, 26.1]),)","(array([19.5, 28.8]),)","(array([ 80.4, 132.3]),)","(array([109.7, 156.1]),)","(array([42.8, 78.8]),)","(array([ 60.1, 100.4]),)"
1964,SECO Consumer Climate_1,XAUUSD,3,0.9733333333333334,1036.7,1259.8,[405.5 631.2],[491.  768.8],[179.9 331.3],[201.  356.8],[225.6 474. ],[289.9 599.8],[28.3 49.4],[30.7 53.4],[22.9 45.6],[25.  46.6],"(array([33.5, 47.5]),)","(array([32.5, 44.8]),)","(array([ 80.4, 132.3]),)","(array([109.7, 156.1]),)","(array([42.8, 78.8]),)","(array([ 60.1, 100.4]),)"
1965,SECO Consumer Climate_1.5,XAUUSD,2,0.865,1398.9,1486.4,[516.7 882.2],[595.4 891. ],[211.9 390.6],[264.5 477.2],[304.8 702.3],[330.9 679.5],[41.9 73.7],[47.2 84. ],[36.9 69.8],[29.7 57.5],"(array([52.7, 75.6]),)","(array([53.7, 79.9]),)","(array([ 80.4, 132.3]),)","(array([109.7, 156.1]),)","(array([42.8, 78.8]),)","(array([ 60.1, 100.4]),)"
1966,SECO Consumer Climate_2,XAUUSD,2,0.925,1543.2,1580.6,[586.  957.2],[656.6 924. ],[255.2 464.6],[309.  531.7],[330.8 728.7],[347.6 694.5],[ 58.6 102.3],[ 73.9 121.2],[48.8 90. ],[36.9 74.2],"(array([70.1, 97.8]),)","(array([ 76.5, 100.9]),)","(array([ 80.4, 132.3]),)","(array([109.7, 156.1]),)","(array([42.8, 78.8]),)","(array([ 60.1, 100.4]),)"
1967,SECO Consumer Climate_2.5,XAUUSD,2,0.865,1720.8,1636.7,[ 642.2 1078.6],[691.1 945.6],[290.7 524.1],[342.  585.2],[351.6 760.7],[349.1 695. ],[ 71.5 123.8],[ 86.2 142.5],[ 60.  110.1],[49.  94.6],"(array([ 83.2, 119.4]),)","(array([ 83.4, 120.7]),)","(array([ 80.4, 132.3]),)","(array([109.7, 156.1]),)","(array([42.8, 78.8]),)","(array([ 60.1, 100.4]),)"
1968,SECO Consumer Climate_3,XAUUSD,2,0.865,1846.0,1709.1,[ 695.3 1150.7],[740.4 968.7],[328.9 599.3],[361.9 611.4],[366.4 775. ],[378.5 708.2],[ 84.9 147.6],[102.3 158.2],[ 76.5 137.7],[ 76.7 141.2],"(array([ 98.7, 141.4]),)","(array([ 81.9, 117. ]),)","(array([ 80.4, 132.3]),)","(array([109.7, 156.1]),)","(array([42.8, 78.8]),)","(array([ 60.1, 100.4]),)"
1969,SECO Consumer Climate_3.5,XAUUSD,2,0.855,2064.7,1861.5,[ 760.  1304.7],[ 817.8 1043.7],[365.9 679.7],[423.5 722.3],[394.1 818.7],[394.3 720.7],[ 95.6 167.4],[119.2 191.7],[ 88.5 159.7],[ 79.9 149.7],"(array([109.9, 161.1]),)","(array([ 92.7, 144.6]),)","(array([ 80.4, 132.3]),)","(array([109.7, 156.1]),)","(array([42.8, 78.8]),)","(array([ 60.1, 100.4]),)"
1970,SECO Consumer Climate_4,XAUUSD,2,0.865,2347.2,2169.9,[ 833.7 1513.5],[ 913.3 1256.6],[418.1 854.6],[502.8 943.8],[415.6 856. ],[410.5 746.8],[115.  198.1],[136.5 223.7],[112.8 198.3],[113.6 197.1],"(array([131.8, 192.8]),)","(array([119.9, 197.3]),)","(array([ 80.9, 133.2]),)","(array([109.7, 156.1]),)","(array([43.1, 79.4]),)","(array([ 60.1, 100.4]),)"
