index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
60,Average Cash Earnings (YoY)_2.5,GBPJPY,3,0.92,1032.5,1366.1999999999998,[403.4 629.1],[589.9 776.3],[220.8 420.6],[434.5 643. ],[182.6 372.8],[155.4 281.8],[ 65.7 115.5],[ 99.7 138.3],[ 57.3 110.7],[32.2 70.7],"(array([ 80.4, 117.3]),)","(array([ 85.7, 118.7]),)","(array([58.3, 91.9]),)","(array([ 68.8, 100. ]),)","(array([29.7, 52.1]),)","(array([31.1, 52.9]),)"
61,Average Cash Earnings (YoY)_3,GBPJPY,3,0.93,1096.7,1415.5,[427.5 669.2],[609.  806.5],[233.5 440.4],[453.6 672.9],[194.  407.6],[155.4 281.8],[ 78.3 136.9],[108.9 155.1],[ 61.8 122.4],[32.2 70.7],"(array([ 95.6, 138.6]),)","(array([ 94.9, 136.7]),)","(array([56.6, 87.6]),)","(array([ 68.8, 100. ]),)","(array([28.7, 50.4]),)","(array([31.1, 52.9]),)"
62,Average Cash Earnings (YoY)_3.5,GBPJPY,3,0.9266666666666666,1157.2,1450.0,[451.6 705.6],[623.7 826.3],[249.1 472.6],[464.7 692.7],[202.6 420.6],[158.9 289.7],[ 90.8 160.7],[126.1 183.9],[ 76.  148.2],[ 57. 128.],"(array([111.1, 162. ]),)","(array([131.2, 181.2]),)","(array([56.8, 88.3]),)","(array([ 68.8, 100. ]),)","(array([29. , 50.9]),)","(array([31.1, 52.9]),)"
63,Average Cash Earnings (YoY)_4,GBPJPY,2,0.92,1212.1,1458.7,[472.3 739.8],[632.2 826.5],[262.  508.5],[466.  693.4],[210.3 429. ],[166.2 294.3],[100.9 180.6],[129.1 191.5],[ 89.7 175.3],[ 67.8 154.1],"(array([128.8, 189.3]),)","(array([145.1, 197.3]),)","(array([56.9, 88.5]),)","(array([ 68.8, 100. ]),)","(array([29., 51.]),)","(array([31.1, 52.9]),)"
64,BOJ Deputy Governor Amamiya Speaks_0.5,GBPJPY,2,0.95,938.3,1005.1,[278.9 659.4],[298.7 706.4],[150.1 407.9],[165.6 440.2],[128.7 277. ],[133.2 291. ],[10.9 23.2],[12.2 24.6],[ 6.9 16.5],[ 6.2 14.9],"(array([18.6, 25.8]),)","(array([18.3, 25.1]),)","(array([ 77.8, 153.7]),)","(array([ 83. , 163.7]),)","(array([21.4, 32.7]),)","(array([20.1, 31.8]),)"
65,BOJ Deputy Governor Amamiya Speaks_1,GBPJPY,2,1.0,1342.7,1449.6,[404.1 938.6],[ 440.1 1009.5],[248.8 669.8],[280.7 727.1],[155.3 317.1],[159.4 332.7],[26.7 47.6],[30.7 50.3],[28.1 52.3],[25.1 49.4],"(array([41.3, 52. ]),)","(array([40.9, 52.3]),)","(array([ 77.8, 153.7]),)","(array([ 83. , 163.7]),)","(array([21.4, 32.7]),)","(array([20.1, 31.8]),)"
66,BOJ Deputy Governor Amamiya Speaks_1.5,GBPJPY,2,1.0,1516.9,1633.1999999999998,[ 488.6 1028.3],[ 530.4 1102.8],[285.7 732.6],[323.7 795.4],[202.9 368.4],[206.7 384.2],[37.4 70.6],[43.2 75.5],[44.1 79.8],[38.6 74. ],"(array([62.9, 78.6]),)","(array([60.9, 75.7]),)","(array([ 77.8, 153.7]),)","(array([ 83. , 163.7]),)","(array([21.4, 32.7]),)","(array([20.1, 31.8]),)"
67,BOJ Deputy Governor Amamiya Speaks_2,GBPJPY,2,0.915,1576.4,1687.3000000000002,[ 512.  1064.4],[ 549.6 1137.7],[295.2 760.6],[334.7 826.1],[216.9 381.7],[214.8 392.8],[41.7 81.1],[48.2 86.9],[53.7 99.4],[44. 86.],"(array([76.7, 97.7]),)","(array([71.3, 89. ]),)","(array([ 77.8, 153.7]),)","(array([ 83. , 163.7]),)","(array([21.4, 32.7]),)","(array([20.1, 31.8]),)"
68,BOJ Deputy Governor Amamiya Speaks_2.5,GBPJPY,2,1.0,1797.5,1906.4,[ 577.6 1219.9],[ 608.8 1297.6],[345.  893.8],[392.9 971.7],[232.6 403.8],[215.9 393.2],[ 56.2 107.2],[ 65.1 114.7],[ 62.5 119.8],[48.4 97.8],"(array([ 94.7, 126.4]),)","(array([ 86.5, 112.6]),)","(array([ 77.8, 153.7]),)","(array([ 83. , 163.7]),)","(array([21.4, 32.7]),)","(array([20.1, 31.8]),)"
69,BOJ Deputy Governor Amamiya Speaks_3,GBPJPY,2,1.0,2106.0,2249.4,[ 687.4 1418.6],[ 734.9 1514.5],[ 444.4 1087.5],[ 508.9 1182. ],[243.  412.6],[226.  400.3],[ 91.4 166.3],[106.1 177. ],[ 72.1 142. ],[ 57.2 121.2],"(array([129.9, 172.3]),)","(array([125.1, 168. ]),)","(array([ 77.8, 153.7]),)","(array([ 83. , 163.7]),)","(array([21.4, 32.7]),)","(array([20.1, 31.8]),)"
70,BOJ Deputy Governor Amamiya Speaks_3.5,GBPJPY,2,0.94,2227.4,2386.0,[ 744.9 1482.5],[ 801.9 1584.1],[ 483.6 1147.5],[ 554.6 1246.4],[261.3 454.7],[247.3 450.2],[ 95.5 175.4],[110.9 186.8],[ 81.4 158.7],[ 68.  143.5],"(array([143.3, 189.6]),)","(array([140.7, 189.3]),)","(array([ 77.8, 153.7]),)","(array([ 83. , 163.7]),)","(array([21.4, 32.7]),)","(array([20.1, 31.8]),)"
71,BOJ Deputy Governor Amamiya Speaks_4,GBPJPY,2,0.875,2280.0,2445.2,[ 775.7 1504.3],[ 837.9 1607.3],[ 505.6 1163.5],[ 580.2 1262.6],[270.1 480.4],[257.7 479.8],[138.  231.8],[160.5 242.4],[ 92.2 181.4],[ 80.7 171.8],"(array([150.8, 210.1]),)","(array([149.5, 212.6]),)","(array([ 77.8, 153.7]),)","(array([ 83. , 163.7]),)","(array([21.4, 32.7]),)","(array([20.1, 31.8]),)"
72,BSI Large Manufacturing Conditions_0.5,GBPJPY,3,0.5766666666666667,660.1,577.4,[240.6 419.5],[220.1 357.3],[111.1 225.3],[128.1 231.8],[129.4 275.6],[ 92.  192.2],[ 9.9 21.5],[11.8 24.1],[12.4 22.5],[ 9. 20.],"(array([17. , 24.7]),)","(array([16.5, 25.8]),)","(array([ 66.3, 119.8]),)","(array([ 61.7, 117.9]),)","(array([35.1, 71.1]),)","(array([33.7, 84.4]),)"
73,BSI Large Manufacturing Conditions_1,GBPJPY,2,0.86,788.0,644.4,[292.7 495.3],[259.5 384.9],[136.2 271.4],[142.9 249.6],[156.5 335.4],[116.6 220.2],[21.1 42.3],[23.  42.7],[22.6 43.4],[15.2 36.4],"(array([33.1, 48.7]),)","(array([31.4, 48.7]),)","(array([ 67.5, 121.7]),)","(array([ 61.7, 117.9]),)","(array([35.7, 72.3]),)","(array([33.7, 84.4]),)"
74,BSI Large Manufacturing Conditions_1.5,GBPJPY,2,0.92,899.9000000000001,719.5,[345.3 554.6],[295.1 424.4],[161.8 305.2],[165.5 280.9],[183.5 376.9],[129.6 229.4],[39.8 73.5],[38.9 71.1],[33.4 62.8],[35.3 68.7],"(array([48.5, 69.9]),)","(array([52.6, 77.7]),)","(array([ 67.5, 122.2]),)","(array([ 61.7, 117.9]),)","(array([35.6, 72.5]),)","(array([33.7, 84.4]),)"
75,BSI Large Manufacturing Conditions_2,GBPJPY,2,0.875,962.2,727.7,[378.7 583.5],[302.6 425.1],[178.7 327.9],[168.5 285.4],[200.  394.6],[134.1 232.7],[52.  92.9],[41.1 76.8],[43.2 82. ],[41.4 82.6],"(array([57.6, 85.7]),)","(array([60.8, 91. ]),)","(array([ 68.1, 123.2]),)","(array([ 61.7, 117.9]),)","(array([36.3, 73.2]),)","(array([33.7, 84.4]),)"
76,BSI Large Manufacturing Conditions_2.5,GBPJPY,4,0.4575,1028.0,767.1,[408.4 619.6],[314.6 452.5],[191.7 350.6],[169.4 285.7],[216.6 413. ],[145.2 249. ],[ 62.8 113.2],[49.6 95.8],[ 55.2 108.2],[47.9 97.7],"(array([ 73.8, 112.9]),)","(array([ 67.2, 102.1]),)","(array([ 68.1, 123.2]),)","(array([ 61.7, 117.9]),)","(array([36.3, 73.2]),)","(array([33.7, 84.4]),)"
77,BSI Large Manufacturing Conditions_3,GBPJPY,2,0.955,1176.9,800.4,[457.8 719.1],[331.2 469.2],[206.2 397. ],[183.2 296.9],[251.6 479. ],[148.  255.6],[ 80.5 144.6],[ 84.7 150.1],[ 72.4 136.4],[ 61.  116.5],"(array([ 92.2, 141. ]),)","(array([ 83.3, 131.1]),)","(array([ 65.1, 120.6]),)","(array([ 61.7, 117.9]),)","(array([35. , 72.7]),)","(array([33.7, 84.4]),)"
78,BSI Large Manufacturing Conditions_3.5,GBPJPY,2,0.905,1306.5,846.0,[506.2 800.3],[351.1 494.9],[221.4 420.9],[203.  325.3],[284.8 561.4],[148.1 255.7],[ 87.6 159.3],[110.2 186.9],[ 83.9 156. ],[ 70.2 135.1],"(array([107.1, 160.3]),)","(array([116.2, 164.8]),)","(array([ 66.4, 122.8]),)","(array([ 61.7, 117.9]),)","(array([36. , 74.3]),)","(array([33.7, 84.4]),)"
79,BSI Large Manufacturing Conditions_4,GBPJPY,2,0.92,1447.8000000000002,880.3,[546.7 901.1],[366.2 514.1],[241.7 451.2],[218.1 338.2],[305. 623.],[148.1 255.7],[103.8 185.6],[144.6 228.9],[ 92.1 172.4],[ 70.2 135.1],"(array([124.9, 182.3]),)","(array([136.5, 183.7]),)","(array([ 68.9, 127. ]),)","(array([ 61.7, 117.9]),)","(array([37.4, 77. ]),)","(array([33.7, 84.4]),)"
80,Bank Lending (YoY)_0.5,GBPJPY,2,0.88,737.9,652.9,[240.  497.9],[278.7 374.2],[ 98.5 188.5],[188.2 312.3],[141.6 403.5],[ 90.5 173.5],[10.1 21.2],[14.4 26.2],[11.6 23.3],[ 3.3 12. ],"(array([18.4, 26.4]),)","(array([17.7, 27. ]),)","(array([ 70.3, 194.5]),)","(array([ 78.8, 135.5]),)","(array([ 41.6, 154.1]),)","(array([38.3, 68. ]),)"
81,Bank Lending (YoY)_1,GBPJPY,2,0.905,914.2,849.8,[310.3 603.9],[375.9 473.9],[130.7 250.4],[259.3 391.3],[179.6 476.4],[116.6 198.5],[23.9 47. ],[31.7 54.5],[25.5 47.2],[13.9 34.1],"(array([35.6, 51.8]),)","(array([37.7, 53.7]),)","(array([ 70.3, 194.5]),)","(array([ 78.8, 135.5]),)","(array([ 41.6, 154.1]),)","(array([38.3, 68. ]),)"
82,Bank Lending (YoY)_1.5,GBPJPY,3,0.8766666666666667,1084.9,1018.6,[377.4 707.5],[456.3 562.3],[155.9 296.5],[318.9 456.9],[221.5 560.7],[137.4 242.7],[34.9 67.3],[46.9 76.7],[38.  70.5],[22.1 52.7],"(array([50.5, 74.2]),)","(array([41.3, 65.3]),)","(array([ 70.7, 195.6]),)","(array([ 78.8, 135.5]),)","(array([ 41.9, 155.1]),)","(array([38.3, 68. ]),)"
83,Bank Lending (YoY)_2,GBPJPY,2,0.865,1184.5,1044.9,[415.1 769.4],[467.6 577.3],[175.7 342.2],[324.5 466.6],[239.5 599.9],[143.1 253. ],[46. 88.],[55.4 91.6],[49.7 91.8],[32.8 76. ],"(array([65.1, 95. ]),)","(array([51.9, 83.9]),)","(array([ 71.2, 197.3]),)","(array([ 78.8, 135.5]),)","(array([ 42.3, 156.6]),)","(array([38.3, 68. ]),)"
84,Bank Lending (YoY)_2.5,GBPJPY,2,0.87,1255.4,1054.8,[443.7 811.7],[473.5 581.3],[187.  364.8],[328.2 469.6],[256.7 634.2],[145.3 255. ],[ 56.9 108.5],[ 73.2 116.7],[ 60.9 112.8],[ 47.  100.8],"(array([ 78.3, 117.9]),)","(array([ 79.4, 116.4]),)","(array([ 72.5, 202. ]),)","(array([ 78.8, 135.5]),)","(array([ 43.4, 160.8]),)","(array([38.3, 68. ]),)"
85,Bank Lending (YoY)_3,GBPJPY,2,0.85,1306.6,1215.4,[462.8 843.8],[543.5 671.9],[190.1 357.6],[372.2 534.3],[272.7 663.6],[171.3 293.3],[ 66.6 127.2],[101.6 162.8],[ 70.3 130.5],[ 64.2 130.9],"(array([ 93.7, 139.1]),)","(array([114.8, 152.1]),)","(array([ 73.3, 205. ]),)","(array([ 78.8, 135.5]),)","(array([ 44.4, 163.8]),)","(array([38.3, 68. ]),)"
86,Bank Lending (YoY)_3.5,GBPJPY,2,0.85,1412.1,1407.0,[499.8 912.3],[601.4 805.6],[207.9 385.3],[389.7 553.8],[291.9 713.9],[211.7 417.3],[ 79.1 152.4],[112.4 185. ],[ 78.7 147.6],[ 72.9 150.9],"(array([109.3, 162.5]),)","(array([134.3, 178.3]),)","(array([ 75.6, 212. ]),)","(array([ 78.8, 135.5]),)","(array([ 46. , 169.9]),)","(array([38.3, 68. ]),)"
87,Bank Lending (YoY)_4,GBPJPY,3,0.5666666666666667,1467.4,1452.5,[523.6 943.8],[627.8 824.7],[216.  400.9],[416.1 570. ],[307.6 736.5],[211.7 417.3],[ 90.7 175.4],[115.5 192.5],[ 91.3 170.3],[ 72.9 150.9],"(array([130.1, 191.2]),)","(array([137.4, 186.7]),)","(array([ 74.8, 212.7]),)","(array([ 78.8, 135.5]),)","(array([ 45.6, 170.9]),)","(array([38.3, 68. ]),)"
88,BoJ Core CPI (YoY)_0.5,GBPJPY,3,0.8833333333333333,523.0999999999999,370.5,[199.7 323.4],[159.2 211.3],[ 91.6 171.4],[ 77.5 127. ],[108.1 228. ],[ 81.7 158.8],[10.4 22.1],[13.2 25.2],[11.2 23.3],[ 6.8 18.9],"(array([19.8, 27.8]),)","(array([19.6, 27.2]),)","(array([ 60. , 110.2]),)","(array([44.2, 67.2]),)","(array([28.7, 57.6]),)","(array([19.2, 36.5]),)"
89,BoJ Core CPI (YoY)_1,GBPJPY,2,0.89,735.3,611.2,[286.1 449.2],[262.8 348.4],[128.4 236.4],[150.4 235.9],[157.7 323.3],[112.4 205.7],[25.5 48.8],[37.3 60.5],[27.2 49.7],[16.7 37.2],"(array([39., 54.]),)","(array([44.8, 55.9]),)","(array([ 60.8, 111.2]),)","(array([44.2, 67.2]),)","(array([29. , 58.1]),)","(array([19.2, 36.5]),)"
90,BoJ Core CPI (YoY)_1.5,GBPJPY,2,0.875,959.5,822.6,[385.1 574.4],[352.1 470.5],[168.5 316.4],[217.8 350.5],[216.6 419.1],[134.2 254.2],[43.2 77.3],[54.8 88.2],[48.  81.5],[36.6 76.2],"(array([53.4, 77.9]),)","(array([66.9, 87.8]),)","(array([ 60.8, 111.2]),)","(array([44.2, 67.2]),)","(array([29. , 58.1]),)","(array([19.2, 36.5]),)"
91,BoJ Core CPI (YoY)_2,GBPJPY,2,0.86,1127.3,1128.9,[460.7 666.6],[484.  644.9],[209.9 383.9],[305.7 504.3],[250.8 476.8],[178.3 360. ],[ 57.3 101. ],[ 78.1 120.4],[ 63.9 104.7],[49.7 96.2],"(array([65.5, 97.5]),)","(array([ 77.5, 114.4]),)","(array([ 60.8, 111.2]),)","(array([44.2, 67.2]),)","(array([29. , 58.1]),)","(array([19.2, 36.5]),)"
92,BoJ Core CPI (YoY)_2.5,GBPJPY,3,0.6133333333333333,1347.5,1416.5,[548.  799.5],[592.6 823.9],[251.  476.1],[366.3 663.1],[297. 564.],[226.2 429. ],[ 75.2 131.2],[ 92.  143.2],[ 77.2 127.8],[ 56.8 112.1],"(array([ 85.2, 125.5]),)","(array([ 88.8, 132.6]),)","(array([ 60.8, 111.2]),)","(array([44.2, 67.2]),)","(array([29. , 58.1]),)","(array([19.2, 36.5]),)"
93,BoJ Core CPI (YoY)_3,GBPJPY,2,0.88,1528.6999999999998,1844.6,[623.3 905.4],[ 745.2 1099.4],[299.4 585. ],[484.8 936.8],[323.9 602.1],[260.3 474.8],[ 92.9 156.7],[126.8 170. ],[ 93.8 153.2],[ 80.7 153.6],"(array([ 94. , 138.8]),)","(array([104.2, 151.1]),)","(array([ 60.2, 110.4]),)","(array([44.2, 67.2]),)","(array([29.2, 58.4]),)","(array([19.2, 36.5]),)"
94,BoJ Core CPI (YoY)_3.5,GBPJPY,2,0.855,1773.4,2508.9,[ 696.3 1077.1],[ 912.2 1596.7],[329.6 647. ],[515.3 982.1],[366.8 685.9],[396.9 771.5],[106.  178.1],[151.1 197.4],[109.  177.8],[104.4 186.3],"(array([109.2, 160.2]),)","(array([112.7, 165.9]),)","(array([ 60.2, 110.4]),)","(array([44.2, 67.2]),)","(array([29.2, 58.4]),)","(array([19.2, 36.5]),)"
95,BoJ Core CPI (YoY)_4,GBPJPY,2,0.9,2112.6,3458.7000000000003,[ 783.1 1329.5],[1156.9 2301.8],[354.8 690.8],[529.4 994.8],[428.3 876.7],[ 627.5 1466.2],[119.9 199.3],[156.4 209.2],[123.2 201.8],[122.5 218.8],"(array([117.7, 176.1]),)","(array([119.4, 179.7]),)","(array([ 60.2, 110.4]),)","(array([44.2, 67.2]),)","(array([29.2, 58.4]),)","(array([19.2, 36.5]),)"
96,BoJ Governor Kuroda Speaks_0.5,GBPJPY,3,0.9433333333333334,615.9,970.7,[228.4 387.5],[369.7 601. ],[119.1 252.3],[207.1 433.6],[109.3 230.7],[162.6 312.9],[12.4 24.6],[12.9 27.2],[10.4 22.3],[11.8 24.2],"(array([19.6, 27.6]),)","(array([23.9, 30.6]),)","(array([ 72.1, 122.3]),)","(array([ 76.9, 109.5]),)","(array([38.2, 76.9]),)","(array([37., 63.]),)"
97,BoJ Governor Kuroda Speaks_1,GBPJPY,2,0.8,920.9,1352.1,[333.8 587.1],[508.7 843.4],[174.2 400.3],[299.8 654.3],[159.6 330.7],[208.8 389.6],[23.9 45.5],[25.1 47.8],[26.5 49.4],[18.9 39.6],"(array([35.7, 51. ]),)","(array([35.8, 47.5]),)","(array([ 72.4, 122.7]),)","(array([ 76.9, 109.5]),)","(array([38.4, 77.3]),)","(array([37., 63.]),)"
98,BoJ Governor Kuroda Speaks_1.5,GBPJPY,3,0.5833333333333334,1146.5,1752.5,[414.6 731.9],[ 613.3 1139.2],[215.2 502.5],[393.9 943.7],[199.3 414.4],[219.4 391.7],[38.3 71.1],[45.7 74.9],[42.4 76. ],[25.6 51.1],"(array([54. , 75.9]),)","(array([43.2, 60.9]),)","(array([ 73.4, 124.4]),)","(array([ 77.3, 109.5]),)","(array([39.2, 78.6]),)","(array([37.8, 63.1]),)"
99,BoJ Governor Kuroda Speaks_2,GBPJPY,3,0.5666666666666667,1296.1,2064.5,[474.1 822. ],[ 696.8 1367.7],[249.9 574.1],[ 477.4 1169.5],[224.3 457.5],[219.4 391.7],[ 55.6 100.2],[ 90.8 128.4],[55.1 96.9],[25.6 51.1],"(array([69.6, 97.8]),)","(array([ 75.6, 103.2]),)","(array([ 73.4, 124.4]),)","(array([ 77.3, 109.5]),)","(array([39.2, 78.6]),)","(array([37.8, 63.1]),)"
100,BoJ Governor Kuroda Speaks_2.5,GBPJPY,2,0.915,1449.6,2227.9,[542.5 907.1],[ 781.  1446.9],[288.9 638.2],[ 561.6 1227.7],[253.5 501.1],[219.4 391.7],[ 67.9 122. ],[102.9 150. ],[ 67.6 119.5],[25.6 51.1],"(array([ 84.4, 118.9]),)","(array([ 87.7, 116.8]),)","(array([ 74.5, 125.8]),)","(array([ 77.3, 109.5]),)","(array([39.7, 79.5]),)","(array([37.8, 63.1]),)"
101,BoJ Governor Kuroda Speaks_3,GBPJPY,2,0.9,1577.4,2489.1,[591.1 986.3],[ 851.9 1637.2],[318.7 701.8],[ 631.8 1413.1],[272.4 532.6],[220.1 393.2],[ 83.7 148.1],[112.7 168.4],[ 77.2 138.2],[35.4 84.1],"(array([ 98.7, 141. ]),)","(array([107.2, 151.6]),)","(array([ 74.8, 126.2]),)","(array([ 77.3, 109.5]),)","(array([39.9, 79.8]),)","(array([37.8, 63.1]),)"
102,BoJ Governor Kuroda Speaks_3.5,GBPJPY,3,0.79,1739.9,2593.4,[ 660.6 1079.3],[ 902.  1691.4],[350.6 755.9],[ 681.  1463.2],[310.  601.6],[221.  395.2],[ 98.7 176.3],[128.7 198. ],[ 89.2 161.5],[38.1 94.7],"(array([120.1, 172.7]),)","(array([126. , 178.9]),)","(array([ 75.6, 127.1]),)","(array([ 77.3, 109.5]),)","(array([40.3, 80.5]),)","(array([37.8, 63.1]),)"
103,BoJ Governor Kuroda Speaks_4,GBPJPY,3,0.9433333333333334,1829.5,2805.3,[ 695.  1134.5],[ 972.  1833.3],[366.9 795.2],[ 744.5 1602.3],[328.  633.9],[227.5 410.7],[108.4 193.5],[154.3 235. ],[ 96.4 177.5],[38.7 97.4],"(array([130.6, 188.5]),)","(array([152.2, 212. ]),)","(array([ 75.6, 127.1]),)","(array([ 77.3, 109.5]),)","(array([40.3, 80.5]),)","(array([37.8, 63.1]),)"
104,BoJ Governor Shirakawa Speaks_0.5,GBPJPY,3,0.5266666666666666,505.0,413.5,[202.6 302.4],[168.  245.5],[ 91.7 154.9],[ 92.9 145.8],[110.8 201.5],[ 75.1 146.7],[10.7 22.6],[15.3 26.2],[13.  24.5],[ 8.  18.7],"(array([18.8, 27. ]),)","(array([17.2, 24.8]),)","(array([ 71.7, 113.2]),)","(array([ 61.9, 103.2]),)","(array([39.6, 70.3]),)","(array([39.9, 67.5]),)"
105,BoJ Governor Shirakawa Speaks_1,GBPJPY,2,0.915,778.2,630.9,[304.4 473.8],[246.7 384.2],[151.1 270.4],[110.4 167.6],[153.3 299.7],[136.2 285.8],[29.1 50.5],[31.5 48.8],[27. 47.],[22.8 43.3],"(array([32.1, 45.4]),)","(array([25. , 31.5]),)","(array([ 73.1, 115.6]),)","(array([ 66.2, 106.5]),)","(array([40.4, 72.3]),)","(array([41.8, 70.7]),)"
106,BoJ Governor Shirakawa Speaks_1.5,GBPJPY,3,0.5666666666666667,1026.8,805.2,[383.8 643. ],[316.1 489.1],[181.2 307.5],[163.4 243.9],[202.6 412.7],[152.7 303.3],[50.1 82.1],[53.5 83.2],[39.5 66.5],[37.5 65. ],"(array([46.5, 62.7]),)","(array([44.3, 60.5]),)","(array([ 72.3, 115.2]),)","(array([ 66.2, 106.5]),)","(array([39.5, 71.4]),)","(array([41.8, 70.7]),)"
107,BoJ Governor Shirakawa Speaks_2,GBPJPY,2,0.945,1291.3,890.6,[469.5 821.8],[355.9 534.7],[226.3 375.8],[184.  274.6],[243.1 544.7],[171.9 327.4],[ 68.1 107.2],[ 67.9 101.8],[56.3 95.2],[ 61. 102.],"(array([65.3, 89.1]),)","(array([55.2, 78.9]),)","(array([ 71.9, 115.4]),)","(array([ 65.4, 105.5]),)","(array([38.8, 71.1]),)","(array([38.3, 67.4]),)"
108,BoJ Governor Shirakawa Speaks_2.5,GBPJPY,2,0.965,1450.1999999999998,1033.0,[550.4 899.8],[414.7 618.3],[278.7 482. ],[219.4 363.9],[271.7 572.9],[195.3 365.6],[ 83.8 132.8],[ 70.6 109.2],[ 69.6 122.1],[ 70.7 123.7],"(array([ 83.1, 119.2]),)","(array([67.7, 97.4]),)","(array([ 71.9, 115.4]),)","(array([ 65.4, 105.5]),)","(array([38.8, 71.1]),)","(array([38.3, 67.4]),)"
109,BoJ Governor Shirakawa Speaks_3,GBPJPY,3,0.89,1552.0,1061.9,[595.7 956.3],[435.1 626.8],[297.6 506.6],[227.7 372.8],[298.1 619.4],[207.4 377. ],[ 94.7 153.9],[ 81.9 132.6],[ 86.5 148.1],[ 92.3 152.3],"(array([100. , 141.6]),)","(array([ 98.1, 138.3]),)","(array([ 71.9, 115.4]),)","(array([ 65.4, 105.5]),)","(array([38.8, 71.1]),)","(array([38.3, 67.4]),)"
110,BoJ Governor Shirakawa Speaks_3.5,GBPJPY,2,0.845,1706.5,1158.3,[ 654.2 1052.3],[472.9 685.4],[314.6 544.8],[238.2 400.3],[339.6 705.4],[234.7 434. ],[102.6 173.3],[ 91.6 157.2],[105.7 179. ],[101.7 173.6],"(array([116.5, 166.8]),)","(array([117.2, 171.9]),)","(array([ 73.1, 116.8]),)","(array([ 65.4, 105.5]),)","(array([39.3, 71.9]),)","(array([38.3, 67.4]),)"
111,BoJ Governor Shirakawa Speaks_4,GBPJPY,2,0.865,1818.4,1265.3,[ 700.1 1118.3],[509.8 755.5],[342.5 596.7],[258.6 426.1],[357.5 738.6],[251.2 467. ],[133. 219.],[118.9 197.7],[112.4 190.9],[105.1 182.2],"(array([142.5, 192.5]),)","(array([131.3, 185.6]),)","(array([ 73.9, 118.1]),)","(array([ 65.4, 105.5]),)","(array([39.6, 72.8]),)","(array([38.3, 67.4]),)"
112,BoJ Interest Rate Decision_0.5,GBPJPY,3,0.5866666666666667,1351.3,3580.6,[423.9 927.4],[1354.4 2226.2],[202.4 566. ],[ 716.7 1316.9],[221.5 529.7],[ 637.7 1242.3],[ 9.8 22.2],[ 9.1 21. ],[ 8.4 19.8],[ 6.8 16.2],"(array([17.3, 27.4]),)","(array([ 9.7, 19.3]),)","(array([156.3, 381.4]),)","(array([498.5, 895. ]),)","(array([ 75.8, 217.2]),)","(array([114. , 384.1]),)"
113,BoJ Interest Rate Decision_1,GBPJPY,2,0.87,1535.9,3737.3,[ 499.  1036.9],[1419.1 2318.2],[234.5 642.3],[ 781.3 1427.7],[264.4 599.6],[ 637.7 1242.3],[20.1 42.3],[14.5 32.8],[20.  42.1],[ 6.8 16.2],"(array([32.1, 51. ]),)","(array([14. , 26.9]),)","(array([159.8, 387.6]),)","(array([498.5, 895. ]),)","(array([ 77.4, 220.8]),)","(array([114. , 384.1]),)"
114,BoJ Interest Rate Decision_1.5,GBPJPY,2,0.84,1751.5,4099.1,[ 566.2 1185.3],[1513.2 2585.9],[273.  727.1],[ 789.  1433.9],[293.2 666. ],[ 724.2 1416.1],[32.4 66.5],[23.2 54.5],[31.4 63.8],[16.9 47.1],"(array([46.4, 73.6]),)","(array([31.4, 64.6]),)","(array([159.7, 389.7]),)","(array([498.5, 895. ]),)","(array([ 75.2, 216.4]),)","(array([114. , 384.1]),)"
115,BoJ Interest Rate Decision_2,GBPJPY,3,0.91,1928.7,4223.4,[ 631.  1297.7],[1589.6 2633.8],[314.6 831.8],[ 820.2 1483.6],[316.4 706.8],[ 769.3 1461.3],[ 52.4 100.5],[41.2 87.2],[45.7 89.9],[17.7 49.7],"(array([ 67.2, 103.1]),)","(array([50.2, 96.4]),)","(array([159.9, 391.9]),)","(array([498.5, 895. ]),)","(array([ 74.3, 216.3]),)","(array([114. , 384.1]),)"
116,BoJ Interest Rate Decision_2.5,GBPJPY,2,0.86,2082.4,4275.200000000001,[ 703.4 1379. ],[1616.9 2658.3],[348.4 885.2],[ 835.8 1512. ],[355.  764.2],[ 781.1 1473.9],[ 65.4 123.5],[ 51.3 112.8],[ 63.7 121.3],[30.9 81.1],"(array([ 83.6, 129. ]),)","(array([ 60.6, 122.8]),)","(array([162.1, 395.5]),)","(array([498.5, 895. ]),)","(array([ 75.3, 218.3]),)","(array([114. , 384.1]),)"
117,BoJ Interest Rate Decision_3,GBPJPY,2,0.85,2251.0,4485.4,[ 771.5 1479.5],[1717.1 2768.3],[383.2 957.3],[ 928.9 1677.7],[388.2 831.1],[ 788.2 1478. ],[ 82.3 151.3],[ 83.4 163.9],[ 83.6 151.8],[ 45.6 109.5],"(array([ 98.5, 154.1]),)","(array([ 86.2, 161.2]),)","(array([162.1, 395.5]),)","(array([498.5, 895. ]),)","(array([ 75.3, 218.3]),)","(array([114. , 384.1]),)"
