index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
60, Building Capital Expenditure (MoM)_2.5,AUDUSD,2,0.855,886.3,508.5,[343.4 542.9],[218.8 289.7],[147.7 300.6],[ 80.7 140.4],[195.7 347.2],[138.2 225.1],[45.6 91.2],[41.2 81.7],[ 66.5 108.3],[ 87.4 126.9],"(array([ 66.8, 105.8]),)","(array([ 81. , 114.4]),)","(array([ 52.5, 120.7]),)","(array([32.8, 50.4]),)","(array([14.4, 25.7]),)","(array([19.4, 34. ]),)"
61, Building Capital Expenditure (MoM)_3,AUDUSD,2,0.88,898.1999999999999,514.3,[349.4 548.8],[221.1 293.2],[147.6 301.7],[ 74.7 124.5],[201.9 352.5],[146.4 230.4],[ 53.4 110.3],[ 54.2 114.6],[ 70.6 115.5],[ 94.1 142.3],"(array([ 70.5, 118. ]),)","(array([ 93.2, 143.6]),)","(array([ 52.5, 121.7]),)","(array([30.6, 47.4]),)","(array([14.3, 25.8]),)","(array([18.6, 33.6]),)"
62, Building Capital Expenditure (MoM)_3.5,AUDUSD,2,0.87,954.1,596.5999999999999,[368.5 585.6],[249.7 346.9],[154.2 322.9],[ 77.  126.7],[214.3 367.6],[172.7 280.3],[ 65.7 138.7],[ 62.  134.5],[ 85.7 145.3],[121.  182.3],"(array([ 95.8, 157.2]),)","(array([122. , 176.7]),)","(array([ 54.8, 125.4]),)","(array([30.6, 47.4]),)","(array([14.8, 26.4]),)","(array([18.6, 33.6]),)"
63, Building Capital Expenditure (MoM)_4,AUDUSD,2,0.86,983.2,659.2,[378.6 604.6],[267.7 391.5],[160.7 332.9],[ 77.  126.7],[217.9 375.6],[190.7 323.9],[ 79.2 168.1],[ 62.  134.5],[ 94.6 160.9],[128.6 200.6],"(array([112.9, 181.6]),)","(array([129.6, 192.7]),)","(array([ 55.7, 129.1]),)","(array([30.6, 47.4]),)","(array([14.6, 26.6]),)","(array([18.6, 33.6]),)"
64, Business inventories (MoM)_0.5,AUDUSD,2,0.835,277.4,252.0,[113.  164.4],[109.2 142.8],[ 59.3 109.4],[56.1 94.5],[53.8 97.6],[53.2 94.7],[10.8 22.6],[ 9.7 21.1],[11.9 24. ],[15.8 28.1],"(array([19.3, 27. ]),)","(array([20.4, 29.1]),)","(array([41.9, 73.7]),)","(array([35.6, 47.2]),)","(array([17.1, 32.9]),)","(array([15.2, 24.1]),)"
65, Business inventories (MoM)_1,AUDUSD,3,0.5866666666666667,402.8,425.5,[167.  235.8],[178.2 247.3],[ 93.4 155.8],[100.1 169.6],[ 73.6 139.2],[ 78.1 149.3],[38.4 58.8],[36.9 57.7],[26.2 44.5],[25.8 44.9],"(array([31.3, 46.8]),)","(array([32.7, 47.3]),)","(array([41.9, 73.7]),)","(array([35.6, 47.2]),)","(array([17.1, 32.9]),)","(array([15.2, 24.1]),)"
66, Business inventories (MoM)_1.5,AUDUSD,3,0.5733333333333334,532.7,496.0,[224.8 307.9],[213.6 282.4],[137.6 228.5],[119.9 200.3],[ 87.2 164.8],[ 93.7 166.5],[57.9 85.5],[49.8 77.7],[36.4 63.8],[48.2 78.8],"(array([46.9, 65.6]),)","(array([43.8, 64.2]),)","(array([41.9, 73.7]),)","(array([35.6, 47.2]),)","(array([17.1, 32.9]),)","(array([15.2, 24.1]),)"
67, Business inventories (MoM)_2,AUDUSD,2,0.855,572.6,535.7,[243.1 329.5],[234.2 301.5],[143.9 239.7],[121.2 202.9],[ 99.2 180. ],[113.  193.8],[ 67.9 101.2],[61.8 91.1],[48.8 86.8],[ 65.7 106.2],"(array([58.4, 87. ]),)","(array([61. , 91.1]),)","(array([41.9, 73.7]),)","(array([35.6, 47.2]),)","(array([17.1, 32.9]),)","(array([15.2, 24.1]),)"
68, Business inventories (MoM)_2.5,AUDUSD,2,0.865,630.8,593.7,[268.2 362.6],[263.9 329.8],[154.3 266.4],[124.8 211. ],[113.9 201.2],[139.1 226.2],[ 74.1 116.1],[ 68.1 105.6],[ 56.8 106.1],[ 83.3 139.6],"(array([ 72.3, 108.4]),)","(array([ 84.9, 117. ]),)","(array([41.9, 74.1]),)","(array([35.6, 47.2]),)","(array([17.2, 33.3]),)","(array([15.2, 24.1]),)"
69, Business inventories (MoM)_3,AUDUSD,2,0.885,654.5999999999999,622.4,[279.2 375.4],[277.4 345. ],[160.4 279.4],[128.7 221.1],[118.7 208.9],[148.7 239.6],[ 83.  136.7],[ 69.8 111.3],[ 59.6 113.7],[ 90.  154.2],"(array([ 84.3, 134. ]),)","(array([ 93.3, 134.5]),)","(array([41.8, 74.4]),)","(array([35.6, 47.2]),)","(array([16.7, 32.5]),)","(array([15.2, 24.1]),)"
70, Business inventories (MoM)_3.5,AUDUSD,2,0.82,677.9,714.8,[291.9 386. ],[305.  409.8],[164.8 287.2],[155.7 299.7],[127.1 218.7],[149.3 239.3],[ 98.2 164.9],[ 94.3 166.5],[ 68.8 130.5],[ 89.9 154.2],"(array([103.3, 158.5]),)","(array([117.9, 169.3]),)","(array([44. , 77.2]),)","(array([39.5, 54.1]),)","(array([17.2, 33.7]),)","(array([16.7, 26.6]),)"
71, Business inventories (MoM)_4,AUDUSD,2,0.895,688.4,725.0,[298.4 390. ],[309.8 415.2],[165.  288.6],[155.8 299.8],[133.5 228.6],[154. 247.],[114.2 194.6],[ 95.  168.3],[ 75.5 149.6],[114.6 198.5],"(array([128.9, 194.8]),)","(array([140.7, 192. ]),)","(array([44.5, 78.5]),)","(array([39.5, 54.1]),)","(array([17.7, 34.8]),)","(array([16.7, 26.6]),)"
72, CFTC AUD speculative net positions _0.5,AUDUSD,4,0.645,305.9,150.8,[105.5 200.4],[65.5 85.3],[ 56.1 129.6],[29.1 43.9],[ 49.3 113.5],[36.4 59.8],[13.4 26.2],[16.4 27.3],[11.4 24.3],[14.5 27.8],"(array([21.1, 29.6]),)","(array([19.2, 27.4]),)","(array([33.4, 68.8]),)","(array([18.7, 30.5]),)","(array([18.3, 41.9]),)","(array([ 8.2, 13. ]),)"
73, CFTC AUD speculative net positions _1,AUDUSD,4,0.6175,389.7,254.0,[135.2 254.5],[107.8 146.2],[ 70.4 159.8],[55.2 95.4],[ 64.8 145. ],[52.7 91.1],[25.3 46.9],[21.4 38.7],[23.5 45.8],[26.2 48.4],"(array([35.8, 51.2]),)","(array([32.2, 49.8]),)","(array([32.4, 67.1]),)","(array([24.2, 34.5]),)","(array([17.3, 39.5]),)","(array([ 8.9, 13.9]),)"
74, CFTC AUD speculative net positions _1.5,AUDUSD,4,0.685,489.7000000000001,422.1,[165.4 324.3],[163.1 259. ],[ 85.1 206.4],[ 86.2 187.1],[ 80.2 170.4],[ 76.9 123.1],[39.8 73.2],[28.3 56.2],[40.5 74.5],[50.7 89.1],"(array([53.2, 77.3]),)","(array([62.9, 81.4]),)","(array([32.6, 68.7]),)","(array([29.7, 47.3]),)","(array([17.6, 40.5]),)","(array([12.3, 21.2]),)"
75, CFTC AUD speculative net positions _2,AUDUSD,3,0.6,525.2,534.6,[172.3 352.9],[222.6 312. ],[ 92.  227.1],[113.2 219.6],[ 80.3 172.3],[109.4 196. ],[51.7 94.3],[49.  84.7],[49.2 91.3],[35.5 70.2],"(array([67.3, 96.7]),)","(array([60.2, 84.9]),)","(array([31.6, 74.3]),)","(array([34.6, 51.7]),)","(array([16.6, 42.7]),)","(array([18.4, 30.8]),)"
76, CFTC AUD speculative net positions _2.5,AUDUSD,2,0.845,466.6,528.0,[181.2 285.4],[217.7 310.3],[ 93.  189.5],[109.7 217.7],[ 88.2 172.5],[108.  192.7],[ 68.5 124.3],[ 62.  109.7],[ 69.7 129.5],[ 54.4 111.2],"(array([ 92.1, 132.1]),)","(array([ 86.1, 119. ]),)","(array([29.1, 48.5]),)","(array([35.7, 52.2]),)","(array([15. , 27.4]),)","(array([19.9, 31.7]),)"
77, CPI (QoQ)_0.5,AUDUSD,3,0.6266666666666667,637.5,421.7000000000001,[213.4 424.1],[153.1 268.6],[112.6 298.1],[ 86.4 213.7],[100.9 225.4],[ 66.7 112.8],[ 9.4 21. ],[ 7.1 19.2],[ 7.3 17.9],[ 7.7 17. ],"(array([16.5, 25.6]),)","(array([14.6, 24.2]),)","(array([ 98.7, 260.3]),)","(array([ 93.2, 202.7]),)","(array([31.4, 92.5]),)","(array([19., 30.]),)"
78, CPI (QoQ)_1,AUDUSD,2,0.83,750.6,520.7,[270.5 480.1],[202.4 318.3],[153.  349.7],[125.  257.9],[117.5 241.7],[ 77.4 119.6],[29.6 53.2],[29.6 54.1],[22.7 47.1],[18.7 39.4],"(array([32.9, 51.4]),)","(array([29.3, 46.7]),)","(array([100.8, 265.3]),)","(array([ 93.2, 202.7]),)","(array([32.1, 94.4]),)","(array([19., 30.]),)"
79, CPI (QoQ)_1.5,AUDUSD,2,0.89,1126.1,719.9,[453.3 672.8],[309.2 410.7],[232.9 449.8],[177.9 313. ],[220.4 425.8],[131.3 240.7],[43.7 71.9],[35.2 64.2],[40.5 75.1],[37.7 72. ],"(array([40.9, 67.2]),)","(array([49.5, 71.5]),)","(array([101.5, 269.5]),)","(array([ 93.2, 202.7]),)","(array([30.9, 94.2]),)","(array([19., 30.]),)"
80, CPI (QoQ)_2,AUDUSD,2,0.935,1184.9,759.2,[479.9 705. ],[327.8 431.4],[244.6 465.8],[182.8 325.4],[235.2 448.6],[145.  264.5],[51.5 85.9],[45.  84.5],[47.7 87.8],[47.2 89.1],"(array([49.4, 81.8]),)","(array([63.1, 94.1]),)","(array([101.5, 269.5]),)","(array([ 93.2, 202.7]),)","(array([30.9, 94.2]),)","(array([19., 30.]),)"
81, CPI (QoQ)_2.5,AUDUSD,2,0.93,1227.4,813.7,[499.9 727.5],[345.7 468. ],[259.6 491.4],[191.6 358.1],[240.3 459. ],[154.1 273.4],[57.7 98.8],[45.6 86.2],[ 57.4 107. ],[ 69.2 125.5],"(array([ 65.9, 108.5]),)","(array([ 85.7, 127.1]),)","(array([104.1, 275.4]),)","(array([ 93.2, 202.7]),)","(array([31.3, 96. ]),)","(array([19., 30.]),)"
82, CPI (QoQ)_3,AUDUSD,2,0.905,1303.6,836.9,[524.9 778.7],[358.7 478.2],[259.  493.9],[194.5 361.1],[265.9 508.8],[164.2 284.7],[ 75.  134.1],[ 62.7 124.6],[ 71.4 135.2],[ 74.8 138.7],"(array([ 96. , 147.9]),)","(array([108.3, 161. ]),)","(array([ 97.5, 265. ]),)","(array([ 93.2, 202.7]),)","(array([29. , 92.6]),)","(array([19., 30.]),)"
83, CPI (QoQ)_3.5,AUDUSD,2,0.95,1321.4,840.6,[531.4 790. ],[360.8 479.8],[265.8 500.6],[196.7 363.5],[265.6 525.1],[164.2 284.7],[ 86.2 156.6],[ 73.1 143.8],[ 74.2 142.6],[ 74.8 138.7],"(array([109.3, 169.2]),)","(array([118.7, 171. ]),)","(array([ 99.6, 272.2]),)","(array([ 93.2, 202.7]),)","(array([29.3, 95. ]),)","(array([19., 30.]),)"
84, CPI (QoQ)_4,AUDUSD,2,0.975,1344.0,864.3,[543.3 800.7],[372.4 491.9],[275.1 512.6],[205.3 378.1],[268.2 532.2],[167.1 288.9],[ 97.5 182.3],[ 99.2 194.3],[ 78.  153.1],[ 80.8 154.8],"(array([124.8, 194.6]),)","(array([146.7, 206.6]),)","(array([101.6, 276. ]),)","(array([ 93.2, 202.7]),)","(array([29.7, 96.2]),)","(array([19., 30.]),)"
85, CPI (YoY)_0.5,AUDUSD,2,0.935,580.0,505.1,[191.9 388.1],[197.2 307.9],[115.4 306.2],[117.4 249.9],[ 76.5 172.7],[ 79.8 154. ],[10.7 23. ],[11.7 23.9],[ 6.  16.1],[1.6 6.3],"(array([16.9, 26.2]),)","(array([14.6, 24.9]),)","(array([ 98., 264.]),)","(array([107.6, 216.5]),)","(array([28.4, 91.2]),)","(array([21.1, 33.1]),)"
86, CPI (YoY)_1,AUDUSD,2,0.81,709.7,596.2,[256.3 453.4],[245.7 350.5],[154.1 355.1],[154.3 294.3],[102.2 211. ],[ 91.4 162.5],[29.  52.1],[27.6 49.9],[22.9 47.4],[15.7 39.3],"(array([34.4, 51.8]),)","(array([32.7, 51.9]),)","(array([ 99.7, 267.3]),)","(array([107.6, 216.5]),)","(array([28.6, 92.2]),)","(array([21.1, 33.1]),)"
87, CPI (YoY)_1.5,AUDUSD,2,0.885,1081.1,722.2,[427.  654.1],[314.7 407.5],[227.1 444.1],[196.7 331.4],[199.9 405.1],[118.  218.3],[41.9 70.9],[36.5 66. ],[36.8 71.1],[27.  61.8],"(array([43. , 69.1]),)","(array([48.3, 72.1]),)","(array([ 99.7, 267.3]),)","(array([107.6, 216.5]),)","(array([28.6, 92.2]),)","(array([21.1, 33.1]),)"
88, CPI (YoY)_2,AUDUSD,2,0.905,1128.7,769.6,[449.8 678.9],[331.5 438.1],[234.7 453.6],[208.2 358.2],[215.  430.1],[123.3 237. ],[48.7 83.7],[48.  90.5],[44.2 84.8],[29.2 68.2],"(array([50.3, 82.4]),)","(array([62.1, 99. ]),)","(array([ 99.7, 267.3]),)","(array([107.6, 216.5]),)","(array([28.6, 92.2]),)","(array([21.1, 33.1]),)"
89, CPI (YoY)_2.5,AUDUSD,2,0.925,1150.4,822.0,[459.9 690.5],[348.6 473.4],[239.3 464.6],[216.9 388.5],[220.6 437.1],[131.7 246.5],[52.2 92.4],[48.6 92.1],[ 55.9 106.3],[ 46.6 101.7],"(array([ 65.5, 106.4]),)","(array([ 80. , 122.4]),)","(array([ 99.7, 267.3]),)","(array([107.6, 216.5]),)","(array([28.6, 92.2]),)","(array([21.1, 33.1]),)"
90, CPI (YoY)_3,AUDUSD,2,0.885,1227.6,854.8,[485.7 741.9],[365.6 489.2],[243.2 470.3],[225.7 402.5],[242.5 482. ],[139.8 257. ],[ 70.5 129.9],[ 67.9 131.8],[ 63.9 125.3],[ 51.4 115.1],"(array([ 91.8, 145.4]),)","(array([104.2, 160.9]),)","(array([ 99.7, 267.3]),)","(array([107.6, 216.5]),)","(array([28.6, 92.2]),)","(array([21.1, 33.1]),)"
91, CPI (YoY)_3.5,AUDUSD,2,0.925,1260.7,832.4000000000001,[497.7 763. ],[357.3 475.1],[252.  482.3],[214.1 377.6],[245.8 495.9],[143.2 256.9],[ 81.1 152.3],[ 75.5 146.9],[ 66.1 131.9],[ 53.  115.5],"(array([104.2, 166.6]),)","(array([110.2, 168.8]),)","(array([102.7, 275.4]),)","(array([ 96.7, 208.8]),)","(array([29.6, 95.3]),)","(array([19.2, 32.5]),)"
92, CPI (YoY)_4,AUDUSD,2,0.95,1287.1,861.7,[511.7 775.4],[370.6 491.1],[263.9 497.5],[227.3 400.6],[247.9 502.5],[143.2 256.9],[ 97.6 188.2],[115.3 217.3],[ 69.6 142.7],[ 53.  115.5],"(array([124.9, 201.2]),)","(array([145.8, 214.2]),)","(array([104.8, 279.2]),)","(array([ 96.7, 208.8]),)","(array([30. , 96.6]),)","(array([19.2, 32.5]),)"
93, CPI Index Number _0.5,AUDUSD,2,0.92,588.7,421.7000000000001,[190.8 397.9],[153.1 268.6],[116.4 316. ],[ 86.4 213.7],[ 74.3 170.8],[ 66.7 112.8],[10.3 22.4],[ 7.1 19.2],[ 6.6 17. ],[ 7.7 17. ],"(array([16.8, 26. ]),)","(array([14.6, 24.2]),)","(array([101. , 275.6]),)","(array([ 93.2, 202.7]),)","(array([30. , 96.4]),)","(array([19., 30.]),)"
94, CPI Index Number _1,AUDUSD,2,0.81,724.2,520.7,[257.5 466.7],[202.4 318.3],[155.7 366.2],[125.  257.9],[101.8 212.9],[ 77.4 119.6],[29.4 52.4],[29.6 54.1],[24.2 48.8],[18.7 39.4],"(array([33.7, 51. ]),)","(array([29.3, 46.7]),)","(array([103. , 279.5]),)","(array([ 93.2, 202.7]),)","(array([30.3, 97.6]),)","(array([19., 30.]),)"
95, CPI Index Number _1.5,AUDUSD,2,0.87,1129.8000000000002,719.9,[448.6 681.2],[309.2 410.7],[236.5 463. ],[177.9 313. ],[212.1 425. ],[131.3 240.7],[42.2 70.7],[35.2 64.2],[39.8 74.1],[37.7 72. ],"(array([41.6, 67.7]),)","(array([49.5, 71.5]),)","(array([103. , 279.5]),)","(array([ 93.2, 202.7]),)","(array([30.3, 97.6]),)","(array([19., 30.]),)"
96, CPI Index Number _2,AUDUSD,2,0.92,1176.9,759.2,[471.6 705.3],[327.8 431.4],[242.3 469.1],[182.8 325.4],[229.3 451.9],[145.  264.5],[48.4 81.8],[45.  84.5],[48.2 88.8],[47.2 89.1],"(array([48.3, 79.3]),)","(array([63.1, 94.1]),)","(array([103. , 279.5]),)","(array([ 93.2, 202.7]),)","(array([30.3, 97.6]),)","(array([19., 30.]),)"
97, CPI Index Number _2.5,AUDUSD,2,0.92,1200.2,813.7,[483.  717.2],[345.7 468. ],[247.5 481.2],[191.6 358.1],[235.5 459.3],[154.1 273.4],[52.4 91.9],[45.6 86.2],[ 61.4 111.7],[ 69.2 125.5],"(array([ 65.5, 107. ]),)","(array([ 85.7, 127.1]),)","(array([103. , 279.5]),)","(array([ 93.2, 202.7]),)","(array([30.3, 97.6]),)","(array([19., 30.]),)"
98, CPI Index Number _3,AUDUSD,2,0.895,1281.3,836.9,[510.2 771.1],[358.7 478.2],[249.8 484.4],[194.5 361.1],[260.3 507.6],[164.2 284.7],[ 69.5 127.1],[ 62.7 124.6],[ 70.4 132.2],[ 74.8 138.7],"(array([ 91.7, 144.6]),)","(array([108.3, 161. ]),)","(array([103. , 279.5]),)","(array([ 93.2, 202.7]),)","(array([30.3, 97.6]),)","(array([19., 30.]),)"
99, CPI Index Number _3.5,AUDUSD,2,0.94,1313.6,840.6,[522.8 790.8],[360.8 479.8],[264.5 502. ],[196.7 363.5],[258.3 517.6],[164.2 284.7],[ 82.7 152.9],[ 73.1 143.8],[ 71.4 138.1],[ 74.8 138.7],"(array([106.4, 168.2]),)","(array([118.7, 171. ]),)","(array([107.4, 287.7]),)","(array([ 93.2, 202.7]),)","(array([ 31.3, 100.3]),)","(array([19., 30.]),)"
100, CPI Index Number _4,AUDUSD,2,0.97,1338.9,864.3,[535.7 803.2],[372.4 491.9],[274.8 515.4],[205.3 378.1],[261.  525.3],[167.1 288.9],[ 95.2 181.8],[ 99.2 194.3],[ 75.5 150. ],[ 80.8 154.8],"(array([123.7, 196.6]),)","(array([146.7, 206.6]),)","(array([109.9, 292.1]),)","(array([ 93.2, 202.7]),)","(array([ 31.8, 101.7]),)","(array([19., 30.]),)"
101, Commodity Prices (YoY)_0.5,AUDUSD,5,0.736,273.9,348.4,[106.2 167.7],[144.9 203.5],[ 57.8 110.9],[ 92.2 152.6],[ 48.4 100.7],[ 52.7 124.1],[12.2 24.6],[15.4 26.6],[10.3 22.3],[ 3.9 14.3],"(array([20.3, 29.2]),)","(array([22.3, 30.7]),)","(array([32.6, 58.4]),)","(array([42.1, 66.9]),)","(array([17.9, 36.4]),)","(array([23.9, 46.1]),)"
102, Commodity Prices (YoY)_1,AUDUSD,4,0.705,386.3,422.4,[155.4 230.9],[176.3 246.1],[ 83.9 159.5],[120.9 201.6],[ 71.5 137.7],[ 55.4 126.3],[27.4 49.4],[31.4 53.3],[24.5 46.9],[10.9 30.9],"(array([36.6, 51.5]),)","(array([40.3, 56.1]),)","(array([32.4, 58.3]),)","(array([42.1, 66.9]),)","(array([18.2, 36.9]),)","(array([23.9, 46.1]),)"
103, Commodity Prices (YoY)_1.5,AUDUSD,2,0.88,475.1,518.2,[193.  282.1],[218.4 299.8],[104.6 194.7],[146.6 253.8],[ 88.4 169.9],[ 71.8 151.2],[45.1 77.9],[48.2 83. ],[40.6 75.3],[27.1 64.8],"(array([55.7, 78.2]),)","(array([63.6, 89. ]),)","(array([32.5, 58.6]),)","(array([42.1, 66.9]),)","(array([18.2, 37.1]),)","(array([23.9, 46.1]),)"
104, Commodity Prices (YoY)_2,AUDUSD,2,0.87,633.1,817.3,[248.  385.1],[313.1 504.2],[129.7 239.5],[179.4 323.6],[118.3 252.4],[133.7 341.8],[ 65.4 109.1],[ 76.7 118.7],[ 57.6 102.2],[40.9 90. ],"(array([ 72.7, 103.1]),)","(array([ 72.9, 108.9]),)","(array([32.5, 58.6]),)","(array([42.1, 66.9]),)","(array([18.2, 37.1]),)","(array([23.9, 46.1]),)"
105, Commodity Prices (YoY)_2.5,AUDUSD,2,0.84,734.2,1034.4,[282.6 451.6],[383.7 650.7],[150.  287.5],[210.3 431.1],[132.6 290.7],[173.4 427.9],[ 79.1 131. ],[ 82.3 130. ],[ 69.1 121.4],[ 84.8 149.5],"(array([ 86.4, 123.7]),)","(array([ 89.3, 132.6]),)","(array([32.4, 58.6]),)","(array([42.1, 66.9]),)","(array([18.2, 37.2]),)","(array([23.9, 46.1]),)"
106, Commodity Prices (YoY)_3,AUDUSD,2,0.89,834.5,1277.7,[323.2 511.3],[485.8 791.9],[168.8 318.6],[239.5 469. ],[154.4 336. ],[246.3 590.9],[ 93.7 155.8],[109.6 174.2],[ 87.6 150.9],[ 93.7 166.9],"(array([100.1, 145. ]),)","(array([113.6, 173. ]),)","(array([32.5, 58.8]),)","(array([42.1, 66.9]),)","(array([18.2, 37.3]),)","(array([23.9, 46.1]),)"
107, Commodity Prices (YoY)_3.5,AUDUSD,2,0.875,948.6,1333.7,[363.2 585.4],[504.2 829.5],[185.7 337.9],[241.1 470.1],[177.5 389.9],[263.2 636.6],[108.4 178.6],[110.9 176.9],[100.6 173.1],[ 98.6 177.5],"(array([113.4, 165.4]),)","(array([119.8, 186.2]),)","(array([32.5, 58.8]),)","(array([42.1, 66.9]),)","(array([18.2, 37.3]),)","(array([23.9, 46.1]),)"
108, Commodity Prices (YoY)_4,AUDUSD,2,0.905,1018.3,1392.2,[392.3 626. ],[528.6 863.6],[199.8 361.6],[221.7 434.3],[192.4 416.3],[306.8 697.3],[126.7 211.1],[118.5 189.5],[114.6 196.7],[108.9 192.8],"(array([133.5, 195.8]),)","(array([128.7, 200.8]),)","(array([32.7, 59.3]),)","(array([45.2, 67.9]),)","(array([18.4, 37.7]),)","(array([25.9, 47.5]),)"
109, Company Gross Operating Profits (QoQ)_0.5,AUDUSD,2,0.845,386.3,252.0,[143.  243.3],[109.2 142.8],[ 54.  103.6],[56.1 94.5],[ 89.  194.4],[53.2 94.7],[ 9.3 21.7],[ 9.7 21.1],[12.7 24.6],[15.8 28.1],"(array([19.4, 27.6]),)","(array([20.4, 29.1]),)","(array([42.5, 71.7]),)","(array([35.6, 47.2]),)","(array([18.8, 35.5]),)","(array([15.2, 24.1]),)"
110, Company Gross Operating Profits (QoQ)_1,AUDUSD,3,0.59,551.9000000000001,425.5,[202.3 349.6],[178.2 247.3],[ 93.5 185.6],[100.1 169.6],[108.8 253.2],[ 78.1 149.3],[35.  57.7],[36.9 57.7],[26.6 45.3],[25.8 44.9],"(array([30.9, 46.5]),)","(array([32.7, 47.3]),)","(array([42.8, 72.2]),)","(array([35.6, 47.2]),)","(array([19.2, 35.8]),)","(array([15.2, 24.1]),)"
111, Company Gross Operating Profits (QoQ)_1.5,AUDUSD,3,0.5866666666666667,647.5999999999999,496.0,[255.7 391.9],[213.6 282.4],[121.7 212.1],[119.9 200.3],[134.  287.4],[ 93.7 166.5],[50.9 82.3],[49.8 77.7],[39.3 66.5],[48.2 78.8],"(array([46. , 66.1]),)","(array([43.8, 64.2]),)","(array([42.9, 72.5]),)","(array([35.6, 47.2]),)","(array([19.1, 36. ]),)","(array([15.2, 24.1]),)"
112, Company Gross Operating Profits (QoQ)_2,AUDUSD,2,0.89,677.9,535.7,[271.  406.9],[234.2 301.5],[126.1 222.3],[121.2 202.9],[144.9 299.2],[113.  193.8],[58.6 96.3],[61.8 91.1],[51.9 89.5],[ 65.7 106.2],"(array([57.3, 86.4]),)","(array([61. , 91.1]),)","(array([42.3, 72. ]),)","(array([35.6, 47.2]),)","(array([18.5, 34.9]),)","(array([15.2, 24.1]),)"
113, Company Gross Operating Profits (QoQ)_2.5,AUDUSD,2,0.865,730.0,593.7,[295.7 434.3],[263.9 329.8],[134.2 245.4],[124.8 211. ],[161.5 319.1],[139.1 226.2],[ 63.5 109. ],[ 68.1 105.6],[ 61.6 112.2],[ 83.3 139.6],"(array([ 71.7, 110.3]),)","(array([ 84.9, 117. ]),)","(array([42.3, 72.3]),)","(array([35.6, 47.2]),)","(array([18.7, 35.2]),)","(array([15.2, 24.1]),)"
114, Company Gross Operating Profits (QoQ)_3,AUDUSD,2,0.86,689.5999999999999,622.4,[293.7 395.9],[277.4 345. ],[140.9 259.1],[128.7 221.1],[152.9 271.4],[148.7 239.6],[ 72.3 128. ],[ 69.8 111.3],[ 65.1 121.7],[ 90.  154.2],"(array([ 83. , 134.1]),)","(array([ 93.3, 134.5]),)","(array([42. , 72.7]),)","(array([35.6, 47.2]),)","(array([18. , 34.5]),)","(array([15.2, 24.1]),)"
115, Company Gross Operating Profits (QoQ)_3.5,AUDUSD,2,0.825,713.0,714.8,[306. 407.],[305.  409.8],[143.  264.6],[155.7 299.7],[163.  283.6],[149.3 239.3],[ 84.  152.8],[ 94.3 166.5],[ 74.2 138.2],[ 89.9 154.2],"(array([ 99.7, 156.8]),)","(array([117.9, 169.3]),)","(array([43.9, 74.9]),)","(array([39.5, 54.1]),)","(array([18.5, 35.5]),)","(array([16.7, 26.6]),)"
116, Company Gross Operating Profits (QoQ)_4,AUDUSD,2,0.845,694.1,725.0,[302.8 391.3],[309.8 415.2],[154.7 277.4],[155.8 299.8],[148.1 250.5],[154. 247.],[106.8 187.4],[ 95.  168.3],[ 77.  151.3],[114.6 198.5],"(array([122.6, 191.4]),)","(array([140.7, 192. ]),)","(array([45.2, 78.3]),)","(array([39.5, 54.1]),)","(array([19.1, 36.9]),)","(array([16.7, 26.6]),)"
117, Company Profits Pre-Tax (QoQ)_0.5,AUDUSD,2,0.82,272.8,252.0,[110.7 162.1],[109.2 142.8],[ 55.8 103.6],[56.1 94.5],[ 54.9 100.8],[53.2 94.7],[10.9 23.2],[ 9.7 21.1],[11.7 23.8],[15.8 28.1],"(array([19.8, 27.5]),)","(array([20.4, 29.1]),)","(array([39.6, 68.8]),)","(array([35.6, 47.2]),)","(array([17.3, 33.5]),)","(array([15.2, 24.1]),)"
118, Company Profits Pre-Tax (QoQ)_1,AUDUSD,3,0.5766666666666667,399.5,425.5,[163.9 235.6],[178.2 247.3],[ 88.4 152. ],[100.1 169.6],[ 75.5 144.4],[ 78.1 149.3],[36.6 57.5],[36.9 57.7],[26.5 45.4],[25.8 44.9],"(array([31.6, 47.1]),)","(array([32.7, 47.3]),)","(array([39.6, 68.8]),)","(array([35.6, 47.2]),)","(array([17.3, 33.5]),)","(array([15.2, 24.1]),)"
119, Company Profits Pre-Tax (QoQ)_1.5,AUDUSD,2,0.845,504.1,496.0,[214.6 289.5],[213.6 282.4],[123.8 202.4],[119.9 200.3],[ 90.7 171.9],[ 93.7 166.5],[55.8 84.2],[49.8 77.7],[37.9 66.1],[48.2 78.8],"(array([46.3, 65.4]),)","(array([43.8, 64.2]),)","(array([39.6, 68.8]),)","(array([35.6, 47.2]),)","(array([17.3, 33.5]),)","(array([15.2, 24.1]),)"
